"","lat_lon","gridID","dist_inlets","Wbd","Wbd_type"
"1524","35.46222_-76.92",527,87468.0017365711,"Pamlico River","River"
"1525","35.45722_-76.88667",527,85215.367393188,"Pamlico River","River"
"1526","35.44583_-76.83556",528,81521.7404996342,"Pamlico River","River"
"1527","35.4275_-76.84639",497,80402.2110008619,"Pamlico River","River"
"1528","35.46639_-76.92611",527,88172.8022396125,"Pamlico River","River"
"1529","35.44083_-76.91306",527,85203.163445441,"Pamlico River","River"
"1530","35.47_-76.94056",527,89292.5696805902,"Pamlico River","River"
"1531","35.48_-77.00833",526,93483.4463444445,"Pamlico River","River"
"1532","35.51639_-77.01694",526,97559.3556326952,"Pamlico River","River"
"1533","35.43194_-76.88917",527,83096.9500453065,"Pamlico River","River"
"1534","35.43306_-76.88667",527,83058.9778770784,"Pamlico River","River"
"1535","35.50639_-77.04556",526,96380.4252132916,"Pamlico River","River"
"1536","35.42722_-76.86472",497,81348.9931484875,"Pamlico River","River"
"1537","35.44444_-76.92028",527,85923.0881448445,"Pamlico River","River"
"1538","35.49806_-77.03444",526,95523.3803825755,"Pamlico River","River"
"1539","35.47833_-76.92861",527,89365.2746063705,"Pamlico River","River"
"1540","35.44583_-76.83528",528,81507.5838963002,"Pamlico River","River"
"1541","35.44_-76.91028",527,84975.2378846649,"Pamlico River","River"
"1542","35.47528_-76.93111",527,89232.6845616694,"Pamlico River","River"
"1543","35.51_-77.02583",526,96906.3604857368,"Pamlico River","River"
"1544","35.50694_-77.045",526,96444.5777847161,"Pamlico River","River"
"1545","35.47694_-77",526,92912.3727484263,"Pamlico River","River"
"1546","35.44472_-76.83222",528,81250.641237485,"Pamlico River","River"
"1547","35.45111_-76.85694",527,83099.965332501,"Pamlico River","River"
"1548","35.50694_-77.02306",526,96587.490191545,"Pamlico River","River"
"1549","35.47667_-76.99611",526,92768.8910491723,"Pamlico River","River"
"1550","35.42833_-76.86417",497,81419.0250197874,"Pamlico River","River"
"1551","35.46722_-76.92889",527,88399.604058837,"Pamlico River","River"
"1552","35.50778_-77.04194",526,96555.2524084562,"Pamlico River","River"
"1553","35.47528_-76.99889",526,92705.0225513874,"Pamlico River","River"
"1554","35.46_-76.87889",527,85053.6902951629,"Pamlico River","River"
"1555","35.5325_-77.0375",556,99324.4329879422,"Pamlico River","River"
"1556","35.49861_-76.99611",526,94920.900218612,"Pamlico River","River"
"1557","35.44806_-76.83972",527,81938.0254743723,"Pamlico River","River"
"1558","35.49333_-77.03556",526,94991.4934853188,"Pamlico River","River"
"1559","35.50278_-77.04806",526,95966.1440083692,"Pamlico River","River"
"1560","35.42889_-76.88778",527,82750.9908043061,"Pamlico River","River"
"1561","35.47361_-76.97417",526,91511.8994823286,"Pamlico River","River"
"1562","35.45972_-76.89611",527,85945.1178908855,"Pamlico River","River"
"1563","35.46611_-76.92222",527,87933.6686750306,"Pamlico River","River"
"1564","35.50028_-77.04167",526,95724.6292107205,"Pamlico River","River"
"1565","35.48194_-76.97",526,91991.2841025243,"Pamlico River","River"
"1566","35.52889_-77.03139",556,98962.517232914,"Pamlico River","River"
"1567","35.46694_-76.98194",526,91332.6786483195,"Pamlico River","River"
"1568","35.45972_-76.87806",527,84984.6554374496,"Pamlico River","River"
"1569","35.44472_-76.92222",527,86056.5034354495,"Pamlico River","River"
"1570","35.43833_-76.91167",527,84906.7443793135,"Pamlico River","River"
"1571","35.47556_-77.00222",526,92833.775448331,"Pamlico River","River"
"1572","35.49833_-77.04056",526,95514.8871286091,"Pamlico River","River"
"1573","35.425_-76.86472",497,81150.201924969,"Pamlico River","River"
"1574","35.47306_-76.98889",526,92178.0314669129,"Pamlico River","River"
"1575","35.4475_-76.83111",528,81451.9663951915,"Pamlico River","River"
"1576","35.46056_-76.97694",526,90516.7394203382,"Pamlico River","River"
"1577","35.46028_-76.89694",527,86039.8622438413,"Pamlico River","River"
"1578","35.45944_-76.87667",527,84886.1989014519,"Pamlico River","River"
"1579","35.4675_-76.97889",526,91262.2054141302,"Pamlico River","River"
"1580","35.50056_-77.04222",526,95752.4626437613,"Pamlico River","River"
"1581","35.50611_-77.04306",526,96363.4516488202,"Pamlico River","River"
"1582","35.47694_-76.99417",526,92740.3378953728,"Pamlico River","River"
"1583","35.45667_-76.87806",527,84708.8862142866,"Pamlico River","River"
"1584","35.53167_-77.0375",556,99232.3469610021,"Pamlico River","River"
"1585","35.49889_-76.99778",526,95040.8526582419,"Pamlico River","River"
"1586","35.495_-77.03444",526,95184.0174339675,"Pamlico River","River"
"1587","35.50639_-77.04722",526,96371.359540482,"Pamlico River","River"
"1588","35.43056_-76.88583",527,82791.5362694518,"Pamlico River","River"
"1589","35.45917_-76.97361",526,90245.3222917705,"Pamlico River","River"
"1590","35.45778_-76.89528",527,85726.9363732314,"Pamlico River","River"
"1591","35.46472_-76.92417",527,87918.4913172021,"Pamlico River","River"
"1592","35.50222_-77.04",526,95949.8514478961,"Pamlico River","River"
"1593","35.47722_-76.9725",526,91726.4669432301,"Pamlico River","River"
"1594","35.5275_-77.03111",556,98810.2111024208,"Pamlico River","River"
"1595","35.46944_-76.98",526,91492.1539222351,"Pamlico River","River"
"1596","35.45722_-76.87806",527,84758.5811122784,"Pamlico River","River"
"1597","35.445_-76.91972",527,85940.5651106003,"Pamlico River","River"
"1598","35.44194_-76.91528",527,85424.4371579232,"Pamlico River","River"
"1599","35.47722_-77.00222",526,93007.9805424213,"Pamlico River","River"
"1600","35.49694_-77.04056",526,95360.668221665,"Pamlico River","River"
"1601","35.42722_-76.86444",497,81333.9730708522,"Pamlico River","River"
"1602","35.47611_-76.99167",526,92579.9988396849,"Pamlico River","River"
"1603","35.44444_-76.83222",528,81224.7718432486,"Pamlico River","River"
"1604","35.46278_-76.97556",526,90666.2519090923,"Pamlico River","River"
"1605","35.4575_-76.8975",527,85821.6160214518,"Pamlico River","River"
"1606","35.45722_-76.87528",527,84612.1139106115,"Pamlico River","River"
"1607","35.48167_-76.98028",526,92555.5797391925,"Pamlico River","River"
"1608","35.50083_-77.04139",526,95787.3125733386,"Pamlico River","River"
"1609","35.47917_-76.95111",527,90684.5400163235,"Pamlico River","River"
"1610","35.4375_-76.91083",527,84787.157295313,"Pamlico River","River"
"1611","35.49833_-77.02306",526,95633.380576899,"Pamlico River","River"
"1612","35.43028_-76.88972",527,82980.559677526,"Pamlico River","River"
"1613","35.51556_-77.04083",526,97425.0367743406,"Pamlico River","River"
"1614","35.44889_-76.83611",528,81831.9917558116,"Pamlico River","River"
"1615","35.49944_-76.9975",526,95072.0489409566,"Pamlico River","River"
"1616","35.50472_-77.04972",526,96172.7603228911,"Pamlico River","River"
"1617","35.43_-76.88861",527,82894.7168545688,"Pamlico River","River"
"1618","35.50333_-77.03417",526,96109.6134689042,"Pamlico River","River"
"1619","35.47861_-76.92917",527,89420.7261605994,"Pamlico River","River"
"1620","35.46333_-76.91389",527,87230.8205177316,"Pamlico River","River"
"1621","35.48278_-76.97028",526,92079.8974334815,"Pamlico River","River"
"1622","35.48889_-77.02583",526,94566.6289208945,"Pamlico River","River"
"1623","35.45333_-76.85917",527,83417.9645753607,"Pamlico River","River"
"1624","35.50889_-77.02472",526,96791.3655442628,"Pamlico River","River"
"1625","35.4825_-76.96972",526,92023.8333731164,"Pamlico River","River"
"1626","35.42444_-76.84583",497,80095.4289537982,"Pamlico River","River"
"1627","35.50972_-77.0275",526,96863.4348223906,"Pamlico River","River"
"1628","35.44889_-76.83917",528,81986.6376136436,"Pamlico River","River"
"1629","35.51333_-77.00917",526,96936.2860421605,"Pamlico River","River"
"1630","35.47333_-76.98917",526,92214.5910134923,"Pamlico River","River"
"1631","35.475_-76.93417",527,89376.6809736228,"Pamlico River","River"
"1632","35.44917_-76.83778",528,81942.1471496256,"Pamlico River","River"
"1633","35.49889_-76.99611",526,94944.9845330314,"Pamlico River","River"
"1634","35.42444_-76.84639",497,80124.8641541983,"Pamlico River","River"
"1635","35.46583_-76.92056",527,87817.6693379102,"Pamlico River","River"
"1636","35.50361_-77.02278",526,96220.5687273614,"Pamlico River","River"
"1637","35.42556_-76.85361",497,80607.260246598,"Pamlico River","River"
"1638","35.46444_-76.98028",526,91021.4432797619,"Pamlico River","River"
"1639","35.44833_-76.83306",528,81626.6857009437,"Pamlico River","River"
"1640","35.50972_-77.04667",526,96743.9507135135,"Pamlico River","River"
"1641","35.48056_-76.95194",527,90852.4996654364,"Pamlico River","River"
"1642","35.43917_-76.91",527,84886.9085054872,"Pamlico River","River"
"1643","35.4975_-77.02278",526,95543.5206418174,"Pamlico River","River"
"1644","35.43167_-76.88806",527,83012.1048828307,"Pamlico River","River"
"1645","35.49972_-77.03889",526,95679.2585773552,"Pamlico River","River"
"1646","35.4475_-76.83611",528,81703.6448269359,"Pamlico River","River"
"1647","35.49778_-76.99722",526,94913.3009696205,"Pamlico River","River"
"1648","35.44528_-76.83194",528,81288.2913178592,"Pamlico River","River"
"1649","35.43194_-76.88639",527,82944.4230112923,"Pamlico River","River"
"1650","35.50222_-77.03389",526,95988.342847487,"Pamlico River","River"
"1651","35.47778_-76.92889",527,89331.8852143128,"Pamlico River","River"
"1652","35.45972_-76.91333",527,86880.4133686553,"Pamlico River","River"
"1653","35.47889_-76.97333",526,91917.8634072617,"Pamlico River","River"
"1654","35.48917_-77.02417",526,94610.0066077397,"Pamlico River","River"
"1655","35.45278_-76.86278",527,83555.1652106346,"Pamlico River","River"
"1656","35.50889_-77.0275",526,96771.4234034116,"Pamlico River","River"
"1657","35.48028_-76.96667",526,91658.3481530301,"Pamlico River","River"
"1658","35.42667_-76.84361",497,80181.3945994815,"Pamlico River","River"
"1659","35.51056_-77.02528",526,96972.396892817,"Pamlico River","River"
"1660","35.44833_-76.84083",527,82019.2364016415,"Pamlico River","River"
"1661","35.51444_-77.01306",526,97239.5037480456,"Pamlico River","River"
"1662","35.47472_-76.98917",526,92361.0283776671,"Pamlico River","River"
"1663","35.47306_-76.93722",527,89374.8603891296,"Pamlico River","River"
"1664","35.44722_-76.83972",527,81860.6601379004,"Pamlico River","River"
"1665","35.49583_-76.99472",526,94602.0928176764,"Pamlico River","River"
"1666","35.4275_-76.84222",497,80184.307219484,"Pamlico River","River"
"1667","35.42556_-76.84583",497,80196.9229829698,"Pamlico River","River"
"1668","35.465_-76.92333",527,87896.8319152907,"Pamlico River","River"
"1669","35.50111_-77.02056",526,95960.4550947939,"Pamlico River","River"
"1670","35.42806_-76.85361",497,80832.8792095792,"Pamlico River","River"
"1671","35.46639_-76.98",526,91219.2500651002,"Pamlico River","River"
"1672","35.44472_-76.83111",528,81194.7421785847,"Pamlico River","River"
"1673","35.50778_-77.04639",526,96530.1429637905,"Pamlico River","River"
"1674","35.44694_-76.93306",527,86861.7971835654,"Pamlico River","River"
"1675","35.43861_-76.95528",527,87427.2362779671,"Pamlico River","River"
"1676","35.48167_-76.96889",526,91904.814741324,"Pamlico River","River"
"1677","35.44056_-76.91528",527,85303.8404717946,"Pamlico River","River"
"1678","35.52778_-77.02972",556,98850.5220362369,"Pamlico River","River"
"1679","35.47833_-76.92833",527,89349.9560994058,"Pamlico River","River"
"1680","35.44_-76.91528",527,85254.9328056801,"Pamlico River","River"
"1681","35.44417_-76.92167",527,85977.6276681051,"Pamlico River","River"
"1682","35.51389_-77.01",526,97032.0453155464,"Pamlico River","River"
"1683","35.46_-76.9025",527,86315.0075319648,"Pamlico River","River"
"1684","35.46611_-76.92194",527,87918.2665867226,"Pamlico River","River"
"1685","35.47861_-76.92972",527,89450.8392339225,"Pamlico River","River"
"1686","35.46028_-76.89667",527,86025.3379631357,"Pamlico River","River"
"1687","35.48306_-76.97944",526,92626.9388276075,"Pamlico River","River"
"1688","35.43306_-76.89917",527,83748.013584519,"Pamlico River","River"
"1689","35.50028_-77.04194",526,95723.0374117293,"Pamlico River","River"
"1690","35.52694_-77.04944",556,98640.9773367908,"Pamlico River","River"
"1691","35.48278_-76.95083",527,90984.8059581369,"Pamlico River","River"
"1692","35.42472_-76.87556",497,81712.2277708621,"Pamlico River","River"
"1693","35.49972_-77.04111",526,95665.8164685731,"Pamlico River","River"
"1694","35.46_-76.89917",527,86134.987291581,"Pamlico River","River"
"1695","35.44528_-76.93917",527,87066.3270775721,"Pamlico River","River"
"1696","35.47917_-76.955",527,90902.6946423537,"Pamlico River","River"
"1697","35.52667_-77.04917",556,98612.3766521993,"Pamlico River","River"
"1698","35.52889_-77.03167",556,98960.6803674892,"Pamlico River","River"
"1699","35.46333_-76.91472",527,87276.2188161196,"Pamlico River","River"
"1700","35.44944_-76.93306",527,87078.6707476598,"Pamlico River","River"
"1701","35.44306_-76.95222",527,87627.8283819825,"Pamlico River","River"
"1702","35.48083_-76.96944",526,91863.4006649001,"Pamlico River","River"
"1703","35.44139_-76.91556",527,85392.0454829196,"Pamlico River","River"
"1704","35.52806_-77.02972",556,98881.570747245,"Pamlico River","River"
"1705","35.47778_-76.92417",527,89074.0578735883,"Pamlico River","River"
"1706","35.4425_-76.91056",527,85210.0182406992,"Pamlico River","River"
"1707","35.44528_-76.92083",527,86027.2741811078,"Pamlico River","River"
"1708","35.51306_-77.01083",526,97008.2341831709,"Pamlico River","River"
"1709","35.45722_-76.905",527,86203.4454380311,"Pamlico River","River"
"1710","35.46556_-76.92306",527,87931.3573163033,"Pamlico River","River"
"1711","35.4775_-76.92694",527,89200.3844850536,"Pamlico River","River"
"1712","35.45806_-76.89083",527,85513.0792872694,"Pamlico River","River"
"1713","35.48194_-76.98083",526,92610.3828269514,"Pamlico River","River"
"1714","35.43_-76.88333",527,82605.0251972284,"Pamlico River","River"
"1715","35.50083_-77.04111",526,95788.9756441643,"Pamlico River","River"
"1716","35.52944_-77.04833",556,98924.2007716122,"Pamlico River","River"
"1717","35.48056_-76.95361",527,90946.0017797092,"Pamlico River","River"
"1718","35.4275_-76.87417",497,81883.8825308731,"Pamlico River","River"
"1719","35.49972_-77.03833",526,95682.7164565815,"Pamlico River","River"
"1720","35.45667_-76.89389",527,85552.8503965859,"Pamlico River","River"
"1721","35.49528_-77.035",526,95211.4054363724,"Pamlico River","River"
"1722","35.44722_-76.93778",527,87154.4505415444,"Pamlico River","River"
"1723","35.52917_-77.04944",556,98888.5526217958,"Pamlico River","River"
"1724","35.52806_-77.03139",556,98870.4692266984,"Pamlico River","River"
"1725","35.46111_-76.91389",527,87034.1464291073,"Pamlico River","River"
"1726","35.44583_-76.93639",527,86955.0935459364,"Pamlico River","River"
"1727","35.44917_-76.84083",527,82096.592140198,"Pamlico River","River"
"1728","35.48083_-76.95111",527,90829.7086747361,"Pamlico River","River"
"1729","35.52778_-77.04889",556,98737.0373123885,"Pamlico River","River"
"1730","35.46639_-76.92222",527,87958.4020110193,"Pamlico River","River"
"1731","35.43972_-76.915",527,85214.7781938923,"Pamlico River","River"
"1732","35.45806_-76.97361",526,90150.921622178,"Pamlico River","River"
"1733","35.46_-76.91333",527,86905.1936127127,"Pamlico River","River"
"1734","35.51556_-77.0125",526,97319.056846365,"Pamlico River","River"
"1735","35.44056_-76.95139",527,87366.3225501254,"Pamlico River","River"
"1736","35.47278_-76.94028",527,89520.445900035,"Pamlico River","River"
"1737","35.45306_-76.85667",527,83264.1112225165,"Pamlico River","River"
"1738","35.44917_-76.83972",527,82040.3094430962,"Pamlico River","River"
"1739","35.47389_-76.94417",527,89834.6748547355,"Pamlico River","River"
"1740","35.48556_-77.02",526,94242.1901952334,"Pamlico River","River"
"1741","35.44889_-76.83694",528,81873.8736022547,"Pamlico River","River"
"1742","35.4475_-76.97167",526,88988.0935417656,"Pamlico River","River"
"1743","35.49972_-76.9975",526,95096.1249143731,"Pamlico River","River"
"1744","35.42472_-76.87528",497,81696.9667739134,"Pamlico River","River"
"1745","35.43889_-76.955",527,87434.6499999567,"Pamlico River","River"
"1746","35.44028_-76.95139",527,87342.4510956333,"Pamlico River","River"
"1747","35.43056_-76.89056",527,83051.5621380179,"Pamlico River","River"
"1748","35.44667_-76.97139",526,88892.5043857645,"Pamlico River","River"
"1749","35.43806_-76.91222",527,84913.9393532277,"Pamlico River","River"
"1750","35.4525_-76.97306",526,89555.5119498111,"Pamlico River","River"
"1751","35.44639_-76.93917",527,87162.0840227744,"Pamlico River","River"
"1752","35.4475_-76.84056",527,81929.110164115,"Pamlico River","River"
"1753","35.47917_-76.95306",527,90793.7910875112,"Pamlico River","River"
"1754","35.52889_-77.04917",556,98858.8380291102,"Pamlico River","River"
"1755","35.46556_-76.92444",527,88007.4471843628,"Pamlico River","River"
"1756","35.44028_-76.91194",527,85092.4351668973,"Pamlico River","River"
"1757","35.45889_-76.97306",526,90189.4273856768,"Pamlico River","River"
"1758","35.45722_-76.91028",527,86491.9269473626,"Pamlico River","River"
"1759","35.51528_-77.015",526,97385.1575456022,"Pamlico River","River"
"1760","35.44194_-76.95194",527,87515.9894420479,"Pamlico River","River"
"1761","35.47111_-76.9425",527,89498.1196600816,"Pamlico River","River"
"1762","35.45111_-76.85444",527,82970.8448294873,"Pamlico River","River"
"1763","35.44694_-76.83722",528,81708.1086834616,"Pamlico River","River"
"1764","35.46917_-76.94083",527,89235.0565620956,"Pamlico River","River"
"1765","35.48667_-77.01778",526,94382.8885080986,"Pamlico River","River"
"1766","35.44861_-76.97111",526,89089.4086466497,"Pamlico River","River"
"1767","35.49889_-76.99861",526,95088.5538815325,"Pamlico River","River"
"1768","35.42972_-76.88194",527,82504.2151682289,"Pamlico River","River"
"1769","35.44167_-76.95306",527,87558.0846546785,"Pamlico River","River"
"1770","35.44167_-76.9525",527,87525.5122180937,"Pamlico River","River"
"1771","35.43278_-76.88833",527,83125.1332725756,"Pamlico River","River"
"1772","35.52083_-77.02111",526,98141.2886233369,"Pamlico River","River"
"1773","35.44583_-76.96972",526,88756.4137133316,"Pamlico River","River"
"1774","35.43889_-76.91028",527,84878.0243302686,"Pamlico River","River"
"1775","35.45222_-76.9725",526,89510.0633329263,"Pamlico River","River"
"1776","35.45889_-76.87556",527,84778.0641058637,"Pamlico River","River"
"1777","35.49028_-76.98583",526,93614.686513747,"Pamlico River","River"
"1778","35.44833_-76.83194",528,81570.4506137444,"Pamlico River","River"
"1779","35.46_-76.89861",527,86104.7812134769,"Pamlico River","River"
"1780","35.44278_-76.91972",527,85746.8081875064,"Pamlico River","River"
"1781","35.515_-77.01167",526,97223.2870067968,"Pamlico River","River"
"1782","35.51444_-77.03111",526,97361.9347464126,"Pamlico River","River"
"1783","35.45806_-76.87361",527,84600.5087899602,"Pamlico River","River"
"1784","35.44389_-76.94194",527,87105.3642769245,"Pamlico River","River"
"1785","35.46306_-76.91444",527,87236.9739735265,"Pamlico River","River"
"1786","35.4275_-76.88528",497,82490.652627299,"Pamlico River","River"
"1787","35.43722_-76.90972",527,84700.5722415751,"Pamlico River","River"
"1788","35.48278_-76.95111",527,91000.4205440552,"Pamlico River","River"
"1789","35.47333_-76.9425",527,89692.4083231553,"Pamlico River","River"
"1790","35.45333_-76.85972",527,83446.4398459953,"Pamlico River","River"
"1791","35.51361_-77.00944",526,96975.8581888155,"Pamlico River","River"
"1792","35.425_-76.84917",497,80321.933978284,"Pamlico River","River"
"1793","35.46556_-76.92028",527,87778.419054935,"Pamlico River","River"
"1794","35.44889_-76.97194",526,89142.5256363991,"Pamlico River","River"
"1795","35.48167_-76.96861",526,91888.905899228,"Pamlico River","River"
"1796","35.52694_-77.04917",556,98642.3515798869,"Pamlico River","River"
"1797","35.425_-76.87306",497,81601.0631243356,"Pamlico River","River"
"1798","35.44694_-76.97139",526,88921.0104345753,"Pamlico River","River"
"1799","35.4525_-76.85528",527,83141.2356807864,"Pamlico River","River"
"1800","35.43861_-76.955",527,87410.8640744396,"Pamlico River","River"
"1801","35.46667_-76.98111",526,91280.4598976634,"Pamlico River","River"
"1802","35.45361_-76.97361",526,89688.3325075645,"Pamlico River","River"
"1803","35.42694_-76.88472",497,82410.3688270038,"Pamlico River","River"
"1804","35.53028_-77.03472",556,99095.2817659086,"Pamlico River","River"
"1805","35.49472_-77.035",526,95149.2979655399,"Pamlico River","River"
"1806","35.4575_-76.87667",527,84710.6120031316,"Pamlico River","River"
"1807","35.48417_-76.98389",526,92977.8626344228,"Pamlico River","River"
"1808","35.44667_-76.83111",528,81375.1314178237,"Pamlico River","River"
"1809","35.45806_-76.89833",527,85916.4293699612,"Pamlico River","River"
"1810","35.44417_-76.91972",527,85868.0925719568,"Pamlico River","River"
"1811","35.44667_-76.83667",528,81655.3733681801,"Pamlico River","River"
"1812","35.48_-76.95444",527,90943.6523683318,"Pamlico River","River"
"1813","35.51417_-77.01306",526,97211.1228293856,"Pamlico River","River"
"1814","35.51333_-77.02806",526,97259.7178035333,"Pamlico River","River"
"1815","35.45444_-76.8725",527,84214.2362331547,"Pamlico River","River"
"1816","35.44444_-76.945",527,87328.565519552,"Pamlico River","River"
"1817","35.46028_-76.91528",527,87036.9717601756,"Pamlico River","River"
"1818","35.46389_-76.92194",527,87722.2760022169,"Pamlico River","River"
"1819","35.43222_-76.88444",527,82862.5615882951,"Pamlico River","River"
"1820","35.4425_-76.91583",527,85504.1835969351,"Pamlico River","River"
"1821","35.4825_-76.95306",527,91084.7931137772,"Pamlico River","River"
"1822","35.47111_-76.945",527,89638.1077560825,"Pamlico River","River"
"1823","35.45222_-76.86167",527,83446.455301718,"Pamlico River","River"
"1824","35.51361_-77.01167",526,97103.7342211108,"Pamlico River","River"
"1825","35.42667_-76.84694",497,80355.7921288675,"Pamlico River","River"
"1826","35.46556_-76.92528",527,88053.8180883263,"Pamlico River","River"
"1827","35.44167_-76.91333",527,85291.7625124923,"Pamlico River","River"
"1828","35.44611_-76.96889",526,88762.5197689808,"Pamlico River","River"
"1829","35.48139_-76.97222",526,92070.1576646072,"Pamlico River","River"
"1830","35.52861_-77.04861",556,98830.6169859115,"Pamlico River","River"
"1831","35.42722_-76.87278",497,81783.5727471672,"Pamlico River","River"
"1832","35.45_-76.85528",527,82912.7894799845,"Pamlico River","River"
"1833","35.44111_-76.95722",527,87753.0102190722,"Pamlico River","River"
"1834","35.46667_-76.97778",526,91126.9098321939,"Pamlico River","River"
"1835","35.45417_-76.97222",526,89708.1236720463,"Pamlico River","River"
"1836","35.43139_-76.88389",527,82758.8905844786,"Pamlico River","River"
"1837","35.53139_-77.03389",556,99223.6490779164,"Pamlico River","River"
"1838","35.39528_-76.96639",496,83335.8591105977,"Pamlico River","River"
"1839","35.47556_-77.00167",526,92817.3069037226,"Pamlico River","River"
"1840","35.43889_-76.91361",527,85064.3485997952,"Pamlico River","River"
"1841","35.4475_-76.93139",527,86815.7261359236,"Pamlico River","River"
"1842","35.44056_-76.91694",527,85396.9780140357,"Pamlico River","River"
"1843","35.47833_-76.92694",527,89273.9791851836,"Pamlico River","River"
"1844","35.43028_-76.89028",527,83011.4181860443,"Pamlico River","River"
"1845","35.46_-76.90028",527,86194.9176540494,"Pamlico River","River"
"1846","35.44028_-76.95056",527,87294.1915623204,"Pamlico River","River"
"1847","35.44056_-76.95222",527,87414.6072545983,"Pamlico River","River"
"1848","35.42472_-76.86361",497,81065.4684052081,"Pamlico River","River"
"1849","35.50278_-77.03139",526,96067.1107969294,"Pamlico River","River"
"1850","35.45972_-76.89639",527,85960.1792778503,"Pamlico River","River"
"1851","35.4825_-76.96167",526,91568.1702695414,"Pamlico River","River"
"1852","35.44861_-76.83472",528,81736.0764899147,"Pamlico River","River"
"1853","35.44833_-76.83472",528,81710.1964044634,"Pamlico River","River"
"1854","35.44639_-76.93556",527,86956.2410061652,"Pamlico River","River"
"1855","35.44722_-76.97111",526,88942.6209636305,"Pamlico River","River"
"1856","35.44_-76.9525",527,87383.2021463793,"Pamlico River","River"
"1857","35.47306_-76.98694",526,92121.6712925453,"Pamlico River","River"
"1858","35.44972_-76.9075",527,85676.0989517468,"Pamlico River","River"
"1859","35.47167_-76.98556",526,91935.398066158,"Pamlico River","River"
"1860","35.47306_-76.98861",526,92169.9198397806,"Pamlico River","River"
"1861","35.52722_-77.04944",556,98672.0629153437,"Pamlico River","River"
"1862","35.44722_-76.93222",527,86838.4424059338,"Pamlico River","River"
"1863","35.43028_-76.88917",527,82950.271469748,"Pamlico River","River"
"1864","35.44583_-76.93667",527,86971.0547334858,"Pamlico River","River"
"1865","35.425_-76.87528",497,81721.8435152487,"Pamlico River","River"
"1866","35.44111_-76.94667",527,87139.5270794658,"Pamlico River","River"
"1867","35.47528_-77.00056",526,92754.7477674898,"Pamlico River","River"
"1868","35.47694_-77.00167",526,92962.1511337423,"Pamlico River","River"
"1869","35.44139_-76.91472",527,85345.005041699,"Pamlico River","River"
"1870","35.44944_-76.93139",527,86984.2356310417,"Pamlico River","River"
"1871","35.4425_-76.91694",527,85566.3557326531,"Pamlico River","River"
"1872","35.47778_-76.92694",527,89225.2077276624,"Pamlico River","River"
"1873","35.44056_-76.91222",527,85132.5875279217,"Pamlico River","River"
"1874","35.45889_-76.9",527,86080.7433125891,"Pamlico River","River"
"1875","35.44194_-76.95167",527,87500.3037600863,"Pamlico River","River"
"1876","35.42778_-76.86444",497,81384.169527868,"Pamlico River","River"
"1877","35.50111_-77.03056",526,95887.5977997143,"Pamlico River","River"
"1878","35.4575_-76.89722",527,85806.4999567702,"Pamlico River","River"
"1879","35.48_-76.9625",526,91397.7462826801,"Pamlico River","River"
"1880","35.44194_-76.835",528,81134.788524282,"Pamlico River","River"
"1881","35.44694_-76.83611",528,81651.9623775571,"Pamlico River","River"
"1882","35.44833_-76.935",527,87092.3657264967,"Pamlico River","River"
"1883","35.4475_-76.97028",526,88948.6611746204,"Pamlico River","River"
"1884","35.44139_-76.95333",527,87549.9370859916,"Pamlico River","River"
"1885","35.47472_-76.98778",526,92320.8678562546,"Pamlico River","River"
"1886","35.44194_-76.91583",527,85455.2336186895,"Pamlico River","River"
"1887","35.47389_-76.985",526,92153.4553333612,"Pamlico River","River"
"1888","35.47444_-76.98778",526,92291.3545761691,"Pamlico River","River"
"1889","35.44972_-76.93111",527,86992.76076497,"Pamlico River","River"
"1890","35.44694_-76.93889",527,87193.5732393398,"Pamlico River","River"
"1891","35.42639_-76.87639",497,81905.8200330942,"Pamlico River","River"
"1892","35.44583_-76.94111",527,87224.7563987582,"Pamlico River","River"
"1893","35.47611_-77.00222",526,92891.4895632448,"Pamlico River","River"
"1894","35.44_-76.91556",527,85270.6402709542,"Pamlico River","River"
"1895","35.49806_-77.04056",526,95484.9308514364,"Pamlico River","River"
"1896","35.46_-76.88",527,85112.1957763454,"Pamlico River","River"
"1897","35.49917_-76.99639",526,94985.1323366701,"Pamlico River","River"
"1898","35.44028_-76.95111",527,87326.1664616341,"Pamlico River","River"
"1899","35.45417_-76.86222",527,83652.6532511545,"Pamlico River","River"
"1900","35.44278_-76.92",527,85762.544879403,"Pamlico River","River"
"1901","35.44722_-76.9325",527,86854.3136146584,"Pamlico River","River"
"1902","35.45139_-76.9725",526,89422.4084112441,"Pamlico River","River"
"1903","35.49889_-76.99639",526,94961.0480526228,"Pamlico River","River"
"1904","35.46889_-76.92694",527,88439.0190683605,"Pamlico River","River"
"1905","35.46_-76.90111",527,86239.7804034575,"Pamlico River","River"
"1906","35.45861_-76.97528",526,90263.7103599789,"Pamlico River","River"
"1907","35.44861_-76.97194",526,89112.96160874,"Pamlico River","River"
"1908","35.45278_-76.85806",527,83310.3395759389,"Pamlico River","River"
"1909","35.49917_-76.99667",526,95001.1958304415,"Pamlico River","River"
"1910","35.505_-77.02222",526,96378.8069167194,"Pamlico River","River"
"1911","35.42472_-76.86417",497,81095.5667677312,"Pamlico River","River"
"1912","35.44444_-76.9225",527,86047.8467802817,"Pamlico River","River"
"1913","35.46083_-76.90806",527,86690.8334437845,"Pamlico River","River"
