"","lat_lon","gridID"
"523","35.04278_-76.65139",1538
"547","35.04444_-76.64194",1538
"1481","35.01670074_-76.65000153",1538
"1497","35.03329849_-76.59999847",1538
"1498","35_-76.61669922",1538
"1802","35.03329849_-76.63330078",1538
"1803","35.03329849_-76.65000153",1538
"1870","35_-76.59999847",1538
"1987","35_-76.6",1538
"2064","35_-76.65",1538
"2140","35_-76.63333",1538
"2144","35_-76.61667",1538
"1482","35.01670074_-76.5667038",1539
"1669","35.03329849_-76.55000305",1539
"1725","35.01670074_-76.58329773",1539
"1804","35.03329849_-76.5667038",1539
"1871","35.01670074_-76.55000305",1539
"2115","35.0333_-76.5833",1539
"1542","35.03329849_-76.51670074",1540
"1840","35.03329849_-76.53330231",1540
"1905","35.01670074_-76.53330231",1540
"2116","35.0333_-76.5167",1540
"1808","35.0333_-76.3",1543
"1399","35.03329849_-76.28330231",1544
"1490","35.01670074_-76.25",1544
"1594","35.01670074_-76.26670074",1544
"2036","35.02_-76.25",1544
"2070","35.0333_-76.25",1544
"1400","35.03329849_-76.19999695",1545
"1491","35.03329849_-76.21669769",1545
"1551","35.03329849_-76.23329926",1545
"1965","35.01670074_-76.21669769",1545
"2071","35.0333_-76.2167",1545
"370","35.08556_-77.02694",1591
"497","35.08417_-77.02361",1591
"336","35.05722_-76.97528",1592
"347","35.06028_-77.00583",1592
"348","35.05667_-76.97278",1592
"353","35.06917_-77.01444",1592
"357","35.08694_-77.00361",1592
"360","35.055_-76.99778",1592
"374","35.06917_-77.01417",1592
"382","35.0575_-77.00194",1592
"391","35.07_-77.01417",1592
"392","35.05694_-76.96083",1592
"396","35.05444_-76.99806",1592
"404","35.05861_-77.00389",1592
"408","35.06944_-77.01389",1592
"412","35.06528_-76.985",1592
"413","35.06389_-76.9825",1592
"414","35.05778_-76.97417",1592
"423","35.04806_-76.99333",1592
"428","35.06028_-77.00444",1592
"436","35.04833_-76.99389",1592
"458","35.07417_-76.99333",1592
"461","35.08944_-77.005",1592
"474","35.06_-77.00361",1592
"475","35.05444_-76.97444",1592
"480","35.06861_-77.01278",1592
"484","35.085_-77.00528",1592
"487","35.055_-76.99583",1592
"501","35.06778_-77.01278",1592
"509","35.05861_-77.00111",1592
"511","35.05806_-77.00028",1592
"519","35.06917_-77.01306",1592
"520","35.05472_-76.96111",1592
"524","35.05472_-76.99583",1592
"531","35.06_-77.00278",1592
"539","35.06417_-76.98611",1592
"540","35.06167_-76.98306",1592
"546","35.06917_-76.99417",1592
"550","35.05028_-76.99306",1592
"555","35.05972_-77.00194",1592
"575","35.09333_-77.01083",1592
"585","35.07222_-76.995",1592
"588","35.08861_-77.0075",1592
"381","35.05667_-76.9575",1593
"393","35.04806_-76.93583",1593
"409","35.06028_-76.95139",1593
"463","35.05528_-76.96",1593
"508","35.05528_-76.95972",1593
"536","35.05806_-76.95056",1593
"1271","35.05722_-76.95861",1593
"1362","35.08245_-76.6578",1597
"1364","35.063533_-76.645483",1598
"1776","35.04999924_-76.59999847",1598
"1394","35.04999924_-76.58329773",1599
"1483","35.06669998_-76.55000305",1599
"1543","35.06669998_-76.5667038",1599
"1544","35.08330154_-76.55000305",1599
"1598","35.04999924_-76.55000305",1599
"1653","35.04999924_-76.5667038",1599
"1990","35.07_-76.57",1599
"1991","35.07_-76.55",1599
"2117","35.0667_-76.5667",1599
"1484","35.08330154_-76.5",1600
"1670","35.04999924_-76.53330231",1600
"1671","35.06669998_-76.53330231",1600
"1672","35.06669998_-76.5",1600
"1726","35.06669998_-76.51670074",1600
"1743","35.04999924_-76.5",1600
"1777","35.08330154_-76.53330231",1600
"2045","35.05_-76.5167",1600
"2065","35.0667_-76.5",1600
"2118","35.0833_-76.5167",1600
"1727","35.08330154_-76.40000153",1602
"1843","35.08330154_-76.36669922",1602
"1488","35.08330154_-76.30000305",1603
"1489","35.06669998_-76.30000305",1603
"1728","35.08330154_-76.34999847",1603
"1900","35.04999924_-76.33329773",1603
"1901","35.06669998_-76.3167038",1603
"1907","35.08330154_-76.3167038",1603
"1946","35.06669998_-76.33329773",1603
"2069","35.05_-76.3333",1603
"2124","35.0833_-76.35",1603
"1552","35.04999924_-76.28330231",1604
"1729","35.04999924_-76.26670074",1604
"1401","35.04999924_-76.21669769",1605
"1492","35.06669998_-76.23329926",1605
"1518","35.04999924_-76.19999695",1605
"1550","35.04999924_-76.23329926",1605
"1592","35.08330154_-76.19999695",1605
"1593","35.08330154_-76.1832962",1605
"1666","35.06669998_-76.21669769",1605
"1780","35.08330154_-76.21669769",1605
"2035","35.05_-76.23",1605
"2072","35.0833_-76.2167",1605
"1730","35.08330154_-76.16670227",1606
"135","35.09389_-76.10056",1607
"271","35.09333_-76.09",1607
"335","35.13139_-77.03028",1651
"419","35.11944_-77.02167",1651
"452","35.12694_-77.02778",1651
"462","35.13_-77.03028",1651
"542","35.11417_-77.03389",1651
"569","35.10667_-77.02278",1651
"579","35.12639_-77.02889",1651
"364","35.10306_-77.01806",1652
"378","35.09583_-77.00806",1652
"415","35.10667_-77.01833",1652
"434","35.10889_-77.0175",1652
"442","35.10306_-77.01972",1652
"448","35.09694_-77.00806",1652
"491","35.10194_-77.01694",1652
"505","35.09667_-77.01111",1652
"561","35.10722_-77.01889",1652
"1363","35.109317_-76.58575",1659
"1367","35.135367_-76.5963",1659
"1778","35.09999847_-76.55000305",1659
"1395","35.09999847_-76.51670074",1660
"1499","35.11669922_-76.53330231",1660
"1548","35.11669922_-76.51670074",1660
"1596","35.13330078_-76.48329926",1660
"1597","35.09999847_-76.48329926",1660
"1841","35.13330078_-76.5",1660
"1872","35.11669922_-76.5",1660
"1962","35.09999847_-76.5",1660
"1992","35.12_-76.5",1660
"2046","35.1_-76.5",1660
"1485","35.11669922_-76.44999695",1661
"1500","35.13330078_-76.44999695",1661
"1595","35.09999847_-76.41670227",1661
"1744","35.11669922_-76.46669769",1661
"1906","35.09999847_-76.46669769",1661
"1964","35.13330078_-76.4332962",1661
"1993","35.13_-76.43",1661
"2146","35.13333_-76.41667",1661
"1396","35.11669922_-76.34999847",1663
"1397","35.11669922_-76.30000305",1663
"1486","35.13330078_-76.3167038",1663
"1487","35.09999847_-76.34999847",1663
"1554","35.13330078_-76.30000305",1663
"1747","35.09999847_-76.30000305",1663
"1807","35.13330078_-76.34999847",1663
"2068","35.1_-76.3",1663
"1398","35.13330078_-76.28330231",1664
"1517","35.09999847_-76.25",1664
"1680","35.11669922_-76.28330231",1664
"1748","35.09999847_-76.28330231",1664
"2125","35.1333_-76.2833",1664
"1516","35.11669922_-76.19999695",1665
"1731","35.13330078_-76.23329926",1665
"1749","35.09999847_-76.23329926",1665
"1809","35.09999847_-76.19999695",1665
"1966","35.13330078_-76.19999695",1665
"2133","35.1_-76.1833",1665
"1863","35.13330078_-76.11669922",1666
"1864","35.13330078_-76.16670227",1666
"2059","35.1333_-76.1667",1666
"2100","35.1333_-76.1167",1666
"138","35.13917_-76.0075",1668
"52","35.12028_-75.96639",1669
"55","35.13917_-75.93139",1669
"85","35.13167_-75.97472",1669
"115","35.11806_-75.96944",1669
"120","35.13722_-75.95194",1669
"128","35.14167_-75.93111",1669
"172","35.12333_-75.96556",1669
"188","35.12694_-75.96167",1669
"221","35.13056_-75.97889",1669
"251","35.12111_-75.97417",1669
"256","35.135_-75.96",1669
"308","35.12694_-75.96472",1669
"1266","35.13694_-75.95389",1669
"1281","35.135_-75.9575",1669
"191","35.14167_-75.92778",1670
"193","35.14056_-75.92306",1670
"1357","35.176417_-76.675483",1717
"1358","35.155433_-76.71405",1717
"1359","35.145317_-76.6668",1717
"1356","35.1882_-76.644167",1718
"1360","35.147617_-76.63605",1718
"1805","35.16669846_-76.59999847",1718
"1361","35.157833_-76.5671",1719
"1842","35.18330002_-76.58329773",1719
"1963","35.16669846_-76.48329926",1720
"1994","35.17_-76.48",1720
"2066","35.15_-76.5167",1720
"2145","35.16667_-76.48333",1720
"1652","35.15000153_-76.41670227",1721
"2067","35.15_-76.4667",1721
"1678","35.15000153_-76.36669922",1722
"2134","35.1667_-76.3667",1722
"1513","35.18330002_-76.34999847",1723
"1553","35.16669846_-76.30000305",1723
"1679","35.15000153_-76.34999847",1723
"1779","35.16669846_-76.3167038",1723
"1806","35.15000153_-76.33329773",1723
"1908","35.18330002_-76.33329773",1723
"2126","35.15_-76.35",1723
"1663","35.18330002_-76.26670074",1724
"1746","35.15000153_-76.28330231",1724
"1866","35.16669846_-76.28330231",1724
"1967","35.15000153_-76.25",1724
"2037","35.15_-76.28",1724
"1514","35.16669846_-76.23329926",1725
"1865","35.15000153_-76.1832962",1725
"2060","35.1667_-76.1833",1725
"2101","35.15_-76.1833",1725
"1402","35.16669846_-76.15000153",1726
"1591","35.15000153_-76.16670227",1726
"1912","35.18330002_-76.15000153",1726
"1546","35.18330002_-76.09999847",1727
"1810","35.16669846_-76.09999847",1727
"1818","35.16669846_-76.0667038",1727
"2171","35.18333_-76.1",1727
"274","35.14861_-75.99944",1728
"1464","35.18330002_-76.01670074",1728
"1817","35.16669846_-76",1728
"1914","35.18330002_-76.05000305",1728
"1943","35.16669846_-76.05000305",1728
"1960","35.16669846_-76.03330231",1728
"2073","35.15_-76.05",1728
"1529","35.16669846_-75.9332962",1729
"1605","35.18330002_-75.9332962",1729
"1622","35.16669846_-75.98329926",1729
"1655","35.16669846_-75.96669769",1729
"1913","35.18330002_-75.98329926",1729
"2074","35.1667_-75.9667",1729
"57","35.14556_-75.90889",1730
"66","35.14583_-75.90833",1730
"72","35.16028_-75.87944",1730
"124","35.14222_-75.91278",1730
"148","35.15639_-75.89694",1730
"202","35.14444_-75.92",1730
"260","35.15917_-75.90611",1730
"264","35.14222_-75.92611",1730
"284","35.15361_-75.90444",1730
"1243","35.14417_-75.91083",1730
"1733","35.18330002_-75.88330078",1730
"2007","35.17_-75.92",1730
"2008","35.18_-75.88",1730
"2075","35.1833_-75.9",1730
"50","35.17833_-75.83083",1731
"75","35.17222_-75.83722",1731
"77","35.18472_-75.81972",1731
"105","35.17583_-75.84806",1731
"147","35.18111_-75.81139",1731
"186","35.18028_-75.83306",1731
"208","35.17556_-75.85361",1731
"211","35.175_-75.835",1731
"213","35.17556_-75.83583",1731
"234","35.17611_-75.83639",1731
"241","35.17806_-75.8425",1731
"283","35.17917_-75.83444",1731
"297","35.18389_-75.80944",1731
"82","35.185_-75.80278",1732
"99","35.18139_-75.79639",1732
"102","35.18222_-75.80639",1732
"113","35.18306_-75.79056",1732
"161","35.18278_-75.79972",1732
"218","35.18333_-75.80639",1732
"235","35.18361_-75.80778",1732
"238","35.18333_-75.80611",1732
"249","35.18611_-75.78667",1732
"1355","35.194433_-76.6212",1778
"1352","35.214467_-76.572",1779
"1354","35.2019_-76.557583",1779
"1415","35.20000076_-76.38330078",1782
"1799","35.23329926_-76.38330078",1782
"2040","35.22_-76.37",1782
"1512","35.21670151_-76.3167038",1783
"1732","35.20000076_-76.33329773",1783
"1745","35.20000076_-76.34999847",1783
"1909","35.21670151_-76.34999847",1783
"1910","35.23329926_-76.30000305",1783
"2038","35.2_-76.3",1783
"2102","35.2167_-76.3333",1783
"2151","35.21667_-76.3",1783
"1510","35.23329926_-76.26670074",1784
"1511","35.21670151_-76.28330231",1784
"1590","35.21670151_-76.25",1784
"1662","35.20000076_-76.26670074",1784
"1833","35.23329926_-76.28330231",1784
"1878","35.20000076_-76.28330231",1784
"1945","35.20000076_-76.25",1784
"1589","35.21670151_-76.19999695",1785
"1656","35.23329926_-76.1832962",1785
"1911","35.21670151_-76.23329926",1785
"1953","35.23329926_-76.21669769",1785
"2130","35.2333_-76.2333",1785
"2131","35.2167_-76.2",1785
"2147","35.21667_-76.21667",1785
"1411","35.23329926_-76.15000153",1786
"1493","35.21670151_-76.13330078",1786
"1603","35.21670151_-76.16670227",1786
"1665","35.23329926_-76.16670227",1786
"1681","35.23329926_-76.13330078",1786
"1944","35.20000076_-76.15000153",1786
"1969","35.21670151_-76.15000153",1786
"2103","35.2333_-76.1667",1786
"2132","35.2_-76.1333",1786
"2148","35.21667_-76.15",1786
"1403","35.21670151_-76.09999847",1787
"1604","35.21670151_-76.0667038",1787
"1703","35.20000076_-76.0667038",1787
"1819","35.23329926_-76.0667038",1787
"1882","35.20000076_-76.08329773",1787
"1915","35.21670151_-76.08329773",1787
"1968","35.20000076_-76.09999847",1787
"2034","35.2_-76.07",1787
"1515","35.20000076_-76.03330231",1788
"1664","35.23329926_-76.01670074",1788
"1844","35.20000076_-76.01670074",1788
"1883","35.21670151_-76.05000305",1788
"1465","35.23329926_-75.96669769",1789
"1531","35.20000076_-75.9332962",1789
"1563","35.20000076_-75.94999695",1789
"1811","35.21670151_-75.96669769",1789
"1884","35.23329926_-75.9332962",1789
"1975","35.23329926_-75.94999695",1789
"1404","35.21670151_-75.90000153",1790
"1562","35.21670151_-75.91670227",1790
"1657","35.20000076_-75.88330078",1790
"1781","35.21670151_-75.88330078",1790
"1935","35.23329926_-75.90000153",1790
"98","35.19167_-75.83611",1791
"130","35.20167_-75.82472",1791
