"","Latitude","Longitude","gridID","geometry"
"1",33.88278,-77.98889,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"2",33.88472,-77.98361,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"3",33.89139,-77.99,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"4",33.88889,-77.99167,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"5",33.88333,-77.985,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"6",33.88361,-77.99417,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"7",33.88111,-77.98833,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"8",33.89806,-78.02722,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"9",33.87694,-77.99694,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"10",33.88722,-77.99222,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"11",33.89806,-78.02833,8,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.802938, 33.802938, 33.8985776666667, 33.8985776666667, 33.802938))
"12",33.934,-78.362,35,list(c(-78.4152836666667, -78.2940678333333, -78.2940678333333, -78.4152836666667, -78.4152836666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"13",33.917,-78.36,35,list(c(-78.4152836666667, -78.2940678333333, -78.2940678333333, -78.4152836666667, -78.4152836666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"14",33.956,-78.364,35,list(c(-78.4152836666667, -78.2940678333333, -78.2940678333333, -78.4152836666667, -78.4152836666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"15",33.972,-78.379,35,list(c(-78.4152836666667, -78.2940678333333, -78.2940678333333, -78.4152836666667, -78.4152836666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"16",33.96694,-77.93611,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"17",33.99361,-77.93333,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"18",33.91,-77.97944,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"19",33.96444,-77.95583,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"20",33.905,-78.02972,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"21",33.95361,-77.97306,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"22",33.96972,-77.955,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"23",33.96278,-77.95694,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"24",33.98944,-77.93944,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"25",33.96611,-77.97056,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
"26",33.96,-77.95778,38,list(c(-78.0516361666667, -77.9304203333333, -77.9304203333333, -78.0516361666667, -78.0516361666667, 33.8985776666667, 33.8985776666667, 33.9942173333333, 33.9942173333333, 33.8985776666667))
