"","lat_lon","gridID"
"3775","34.78667_-76.72333",378
"3776","34.77556_-76.73722",378
"13428","34.78806_-76.72167",378
"13429","34.77806_-76.73833",378
"13553","34.78861_-76.72361",378
"13599","34.77806_-76.73472",378
"3630","34.78389_-76.6825",379
"3631","34.7725_-76.69139",379
"3658","34.77667_-76.70056",379
"3684","34.77528_-76.70222",379
"3719","34.7725_-76.69333",379
"13400","34.77611_-76.705",379
"13412","34.77222_-76.69528",379
"13547","34.78694_-76.68083",379
"13548","34.77333_-76.69361",379
"13554","34.77556_-76.70056",379
"13743","34.818_-76.623",379
"13744","34.789_-76.61",379
"3600","34.80472_-76.47806",380
"13387","34.80278_-76.47611",380
"13745","34.806_-76.481",380
"3531","34.83639_-76.41389",381
"3536","34.82417_-76.36139",381
"3553","34.82417_-76.43278",381
"3560","34.82361_-76.45333",381
"3573","34.81806_-76.37556",381
"3580","34.82889_-76.41389",381
"3581","34.81861_-76.36472",381
"3589","34.82222_-76.4525",381
"3590","34.815_-76.36333",381
"3620","34.80778_-76.45111",381
"3635","34.82056_-76.37306",381
"3637","34.80778_-76.45083",381
"3660","34.82028_-76.37278",381
"3661","34.83167_-76.41333",381
"3678","34.82472_-76.43333",381
"3713","34.83722_-76.41472",381
"3718","34.81167_-76.44917",381
"3727","34.825_-76.43306",381
"3743","34.81556_-76.44889",381
"3751","34.84667_-76.40972",381
"13371","34.82056_-76.435",381
"13379","34.80639_-76.37417",381
"13382","34.82222_-76.35472",381
"13385","34.82417_-76.45389",381
"13418","34.81806_-76.445",381
"13420","34.84417_-76.41056",381
"13467","34.81917_-76.37528",381
"13468","34.81_-76.45",381
"13487","34.84167_-76.41417",381
"13500","34.82444_-76.42639",381
"13533","34.82611_-76.41472",381
"13592","34.82944_-76.41417",381
"13600","34.80917_-76.45056",381
"13638","34.83139_-76.36389",381
"13641","34.81389_-76.36333",381
"13647","34.81_-76.44972",381
"13658","34.82778_-76.43278",381
"13690","34.81917_-76.375",381
"13692","34.80972_-76.45",381
"13713","34.82694_-76.43389",381
"13747","34.772_-76.424",381
"13748","34.825_-76.458",381
"3780","34.82611_-76.24583",382
"3782","34.91722_-76.76417",408
"3832","34.93_-76.78583",408
"3920","34.9275_-76.78222",408
"3963","34.92667_-76.78139",408
"3988","34.91806_-76.76611",408
"4008","34.91833_-76.76528",408
"4031","34.92139_-76.75194",408
"4073","34.93111_-76.78917",408
"4080","34.9275_-76.74139",408
"4147","34.92333_-76.77667",408
"4178","34.93056_-76.74306",408
"4308","34.92361_-76.77694",408
"4360","34.92583_-76.74889",408
"4364","34.91722_-76.76444",408
"4431","34.92778_-76.74083",408
"4440","34.92528_-76.77972",408
"4506","34.92833_-76.78639",408
"4510","34.92361_-76.77722",408
"4525","34.92194_-76.74639",408
"4554","34.92417_-76.77583",408
"4565","34.93_-76.78889",408
"4598","34.93111_-76.79111",408
"4613","34.925_-76.78167",408
"4639","34.93111_-76.74139",408
"4662","34.91972_-76.76944",408
"4725","34.92222_-76.75028",408
"4769","34.91778_-76.76361",408
"4799","34.92694_-76.78278",408
"4851","34.91861_-76.76556",408
"4893","34.92222_-76.74806",408
"4907","34.93139_-76.78972",408
"4946","34.91944_-76.75222",408
"4950","34.92417_-76.74278",408
"4969","34.92722_-76.74167",408
"4972","34.92806_-76.78389",408
"5026","34.925_-76.78111",408
"5059","34.92583_-76.78167",408
"5094","34.92833_-76.78611",408
"5111","34.92667_-76.76694",408
"5118","34.92_-76.76417",408
"5167","34.93111_-76.78833",408
"5252","34.92722_-76.78",408
"5295","34.92861_-76.78222",408
"5319","34.92028_-76.76611",408
"5339","34.92111_-76.76528",408
"5361","34.91889_-76.75556",408
"5407","34.92556_-76.74556",408
"5471","34.925_-76.77611",408
"5631","34.92472_-76.77639",408
"5686","34.91972_-76.76472",408
"5751","34.93028_-76.78639",408
"5753","34.92583_-76.74722",408
"5768","34.92611_-76.77833",408
"5837","34.93139_-76.78861",408
"5841","34.92333_-76.77444",408
"5854","34.92361_-76.74861",408
"5889","34.92_-76.76278",408
"5930","34.93167_-76.78944",408
"5945","34.92778_-76.78194",408
"5995","34.92028_-76.76333",408
"6103","34.91972_-76.76333",408
"6134","34.92556_-76.77639",408
"6182","34.92056_-76.76472",408
"6226","34.93028_-76.74917",408
"6240","34.93_-76.78556",408
"6280","34.92472_-76.75389",408
"6285","34.92333_-76.74694",408
"6307","34.92833_-76.74944",408
"6361","34.92694_-76.78",408
"6392","34.92778_-76.78222",408
"6429","34.93139_-76.78889",408
"6449","34.9275_-76.78139",408
"13758","34.865_-76.762",408
"13846","34.91669846_-76.76670074",408
"4762","34.9225_-76.70694",409
"6096","34.92278_-76.70556",409
"3541","34.86889_-76.36889",411
"3548","34.85583_-76.38972",411
"3596","34.91806_-76.44083",411
"3602","34.85389_-76.39833",411
"3612","34.87972_-76.39389",411
"3616","34.85667_-76.40944",411
"3629","34.86889_-76.37306",411
"3640","34.86389_-76.37833",411
"3644","34.86861_-76.37278",411
"3664","34.8625_-76.4075",411
"3668","34.87806_-76.37278",411
"3677","34.87389_-76.36583",411
"3682","34.91861_-76.4425",411
"3686","34.86778_-76.37444",411
"3693","34.88056_-76.39417",411
"3697","34.92667_-76.3575",411
"3702","34.91806_-76.44139",411
"3747","34.86028_-76.39611",411
"3756","34.85722_-76.41083",411
"13402","34.86944_-76.37194",411
"13405","34.92417_-76.3575",411
"13466","34.87056_-76.37111",411
"13470","34.86194_-76.38056",411
"13475","34.87278_-76.35806",411
"13482","34.91917_-76.44028",411
"13530","34.85472_-76.40889",411
"13531","34.87083_-76.37083",411
"13532","34.86056_-76.38278",411
"13540","34.88167_-76.39444",411
"13552","34.87056_-76.37083",411
"13594","34.86333_-76.41167",411
"13597","34.92028_-76.44028",411
"13644","34.92056_-76.44028",411
"13687","34.86306_-76.39694",411
"13702","34.87944_-76.39361",411
"13737","34.85417_-76.40861",411
"13749","34.923_-76.359",411
"13753","34.923_-76.437",411
"3539","34.92444_-76.30278",412
"3558","34.92333_-76.35139",412
"3566","34.90861_-76.32444",412
"3595","34.90194_-76.31639",412
"3607","34.90944_-76.34528",412
"3615","34.87056_-76.30972",412
"3627","34.90417_-76.31417",412
"3649","34.92194_-76.335",412
"3650","34.92611_-76.30944",412
"3699","34.87278_-76.3075",412
"3704","34.92389_-76.34528",412
"3710","34.92083_-76.25139",412
"3724","34.93083_-76.34361",412
"3741","34.88417_-76.31694",412
"3754","34.91417_-76.24694",412
"3761","34.92778_-76.29444",412
"3762","34.90722_-76.31528",412
"3769","34.92111_-76.25278",412
"13369","34.92056_-76.33472",412
"13375","34.89389_-76.32417",412
"13380","34.92861_-76.295",412
"13407","34.87083_-76.30972",412
"13421","34.92833_-76.29472",412
"13422","34.90583_-76.31389",412
"13424","34.91889_-76.25333",412
"13472","34.92333_-76.33778",412
"13501","34.925_-76.30667",412
"13542","34.87056_-76.30806",412
"13598","34.92361_-76.34833",412
"13612","34.90806_-76.33917",412
"13655","34.92972_-76.34639",412
"13699","34.90222_-76.31556",412
"13700","34.90194_-76.31556",412
"3858","35.00167_-76.975",436
"3896","35.00444_-76.97611",436
"3995","35.01222_-76.98028",436
"4033","34.99333_-76.96361",436
"4040","35.01222_-76.97917",436
"4111","35_-76.9725",436
"4141","35.00667_-76.97778",436
"4211","34.99306_-76.96222",436
"4213","35.01139_-76.97972",436
"4283","35.01194_-76.98028",436
"4324","35.00389_-76.97556",436
"4340","35.00306_-76.97556",436
"4362","35.0125_-76.97806",436
"4387","35.00417_-76.97583",436
"4407","35.00194_-76.97472",436
"4458","34.99444_-76.96444",436
"4465","35.00222_-76.97528",436
"4502","35.00083_-76.97389",436
"4617","35.00389_-76.97528",436
"4676","34.99778_-76.96917",436
"4680","34.99361_-76.96278",436
"4813","34.99639_-76.96944",436
"4881","34.99944_-76.96972",436
"4892","35.00972_-76.97861",436
"4958","35.00889_-76.97917",436
"4987","35.01139_-76.98",436
"5074","34.99444_-76.9625",436
"5086","35.01167_-76.97861",436
"5175","34.99167_-76.97222",436
"5192","35.00444_-76.975",436
"5228","35.00306_-76.97444",436
"5326","35.00944_-76.97722",436
"5363","34.99722_-76.96639",436
"5369","35.01139_-76.97806",436
"5437","35.00111_-76.97139",436
"5466","35.00611_-76.97556",436
"5535","35.01167_-76.97833",436
"5606","35.01194_-76.97806",436
"5648","35.00306_-76.97389",436
"5664","35.00361_-76.97444",436
"5729","35.00306_-76.97333",436
"5782","34.99556_-76.96194",436
"5788","35.00278_-76.97417",436
"5831","35.00361_-76.97472",436
"5950","35.00333_-76.97444",436
"6005","35.00167_-76.965",436
"6148","34.99944_-76.96889",436
"6213","35.00056_-76.97028",436
"6225","35.00917_-76.97694",436
"6293","35.0125_-76.97833",436
"6410","34.99556_-76.96111",436
"14487","35_-76.96669769",436
"3784","34.96667_-76.91278",437
"3791","34.94361_-76.86",437
"3795","34.98694_-76.8425",437
"3804","34.98806_-76.84444",437
"3805","34.94778_-76.87778",437
"3812","34.995_-76.95833",437
"3816","34.96917_-76.92083",437
"3817","34.98639_-76.84194",437
"3820","34.93833_-76.83972",437
"3821","34.98944_-76.95361",437
"3828","34.99778_-76.86",437
"3831","34.98722_-76.84389",437
"3841","34.99083_-76.95833",437
"3852","34.97972_-76.93889",437
"3853","34.97056_-76.92972",437
"3860","34.99778_-76.84167",437
"3866","34.97222_-76.92194",437
"3868","35.00583_-76.87889",437
"3884","35.01056_-76.87028",437
"3888","34.94444_-76.86028",437
"3895","34.94861_-76.88861",437
"3898","35.01139_-76.87056",437
"3899","34.97194_-76.9325",437
"3900","35.00806_-76.88389",437
"3903","34.9675_-76.91639",437
"3909","34.97833_-76.93917",437
"3910","35.01_-76.88389",437
"3915","35.00917_-76.88333",437
"3918","34.96889_-76.92",437
"3919","34.94861_-76.87306",437
"3929","34.95444_-76.89333",437
"3930","34.97139_-76.93167",437
"3934","34.96083_-76.90583",437
"3935","34.94917_-76.89139",437
"3941","34.99056_-76.84806",437
"3942","34.96667_-76.91472",437
"3945","34.95667_-76.89472",437
"3950","34.98083_-76.94111",437
"3952","34.9525_-76.89444",437
"3958","34.94778_-76.87306",437
"3961","34.99222_-76.85056",437
"3966","34.99056_-76.95694",437
"3967","34.9425_-76.85694",437
"3969","34.96611_-76.91639",437
"3970","34.98833_-76.84444",437
"3971","34.96389_-76.91167",437
"3975","34.98528_-76.94583",437
"3985","34.99028_-76.84722",437
"3987","34.94417_-76.86028",437
"3990","34.96222_-76.90833",437
"3991","34.98861_-76.84611",437
"3998","34.96056_-76.88444",437
"3999","34.97111_-76.93111",437
"4006","34.93667_-76.84583",437
"4009","34.98667_-76.94806",437
"4010","34.99833_-76.86083",437
"4015","34.97444_-76.93722",437
"4017","34.99806_-76.93667",437
"4018","34.98972_-76.84694",437
"4029","34.97972_-76.94139",437
"4038","34.99222_-76.85083",437
"4043","34.94778_-76.87",437
"4046","34.98417_-76.945",437
"4058","34.97028_-76.92667",437
"4061","35.01028_-76.87",437
"4065","35.01139_-76.88472",437
"4067","34.9725_-76.9325",437
"4074","35.0025_-76.87444",437
"4078","34.96111_-76.90583",437
"4082","34.96667_-76.90056",437
"4086","34.94361_-76.85944",437
"4090","34.97111_-76.93056",437
"4091","34.96056_-76.90556",437
"4098","34.95167_-76.89361",437
"4100","35.01111_-76.86722",437
"4112","34.98833_-76.84472",437
"4119","35.00667_-76.885",437
"4123","34.96556_-76.91306",437
"4133","34.95083_-76.89556",437
"4137","34.99028_-76.95694",437
"4144","34.99_-76.84667",437
"4145","34.9675_-76.9175",437
"4156","34.96944_-76.84167",437
"4159","34.94944_-76.89194",437
"4160","34.96778_-76.91861",437
"4163","34.96444_-76.91417",437
"4164","34.99639_-76.85611",437
"4167","34.99139_-76.95444",437
"4168","35.00806_-76.88139",437
"4169","34.96667_-76.91639",437
"4172","35.01056_-76.88694",437
"4175","34.94806_-76.88667",437
"4181","34.9925_-76.85056",437
"4182","34.96806_-76.92056",437
"4188","34.94889_-76.89056",437
"4205","34.98167_-76.94306",437
"4207","34.95028_-76.89194",437
"4224","34.97667_-76.93861",437
"4227","34.98889_-76.84528",437
"4232","34.99056_-76.8475",437
"4234","34.965_-76.91361",437
"4235","34.93639_-76.85306",437
"4236","35.00306_-76.875",437
"4238","34.97222_-76.93139",437
"4239","34.9475_-76.87139",437
"4242","34.98667_-76.94861",437
"4253","34.97944_-76.84028",437
"4254","34.96694_-76.91472",437
"4259","34.94806_-76.88694",437
"4269","34.9475_-76.87056",437
"4271","34.96056_-76.88528",437
"4274","34.98917_-76.94972",437
"4276","34.99306_-76.85111",437
"4278","34.98056_-76.94028",437
"4284","34.95056_-76.89333",437
"4287","34.94806_-76.88722",437
"4290","34.99194_-76.85",437
"4297","34.95194_-76.89722",437
"4300","34.98972_-76.84639",437
"4302","34.98778_-76.94917",437
"4305","34.99194_-76.85028",437
"4306","34.97111_-76.93",437
"4311","34.95889_-76.89806",437
"4314","34.9475_-76.88028",437
"4315","34.96_-76.905",437
"4316","34.99111_-76.84833",437
"4317","34.96028_-76.90417",437
"4320","34.93694_-76.84111",437
"4329","35.01222_-76.88556",437
"4333","34.94917_-76.89167",437
"4336","35.01139_-76.88528",437
"4337","34.95972_-76.89972",437
"4350","34.94778_-76.86861",437
"4357","34.99111_-76.84861",437
"4361","34.95861_-76.89778",437
"4365","35.00944_-76.86972",437
"4371","34.96611_-76.8925",437
"4375","34.96111_-76.9075",437
"4380","34.945_-76.86222",437
"4383","34.99278_-76.85083",437
"4394","34.99083_-76.84889",437
"4400","34.99222_-76.85028",437
"4406","34.94861_-76.88917",437
"4410","34.98722_-76.84333",437
"4416","35.00806_-76.88194",437
"4419","34.99083_-76.95639",437
"4421","34.95111_-76.89556",437
"4424","34.98667_-76.94889",437
"4425","34.94833_-76.88722",437
"4430","34.99056_-76.95611",437
"4432","34.95806_-76.89722",437
"4435","34.93722_-76.84222",437
"4436","34.96667_-76.91889",437
"4438","34.94806_-76.88444",437
"4445","34.99139_-76.95972",437
"4449","34.96417_-76.91306",437
"4453","34.98889_-76.95389",437
"4459","35.00667_-76.87972",437
"4460","34.98167_-76.94139",437
"4464","34.95917_-76.89889",437
"4468","34.97139_-76.93222",437
"4470","34.98917_-76.95222",437
"4472","34.94889_-76.89111",437
"4477","35.00611_-76.87056",437
"4487","34.9475_-76.88528",437
"4500","34.98694_-76.94889",437
"4501","34.94806_-76.88417",437
"4504","34.95889_-76.89861",437
"4505","34.98222_-76.945",437
"4511","35.00361_-76.87667",437
"4514","34.98444_-76.84",437
"4515","34.98806_-76.95306",437
"4518","34.9375_-76.84167",437
"4527","34.965_-76.89222",437
"4534","34.93611_-76.85083",437
"4548","34.9475_-76.8775",437
"4552","35.00444_-76.87722",437
"4556","34.96722_-76.91889",437
"4557","34.94778_-76.87194",437
"4558","34.98917_-76.9525",437
"4562","34.96389_-76.91139",437
"4564","34.98917_-76.95167",437
"4567","34.94583_-76.86278",437
"4569","34.96333_-76.91194",437
"4576","34.98472_-76.94694",437
"4578","34.98889_-76.845",437
"4580","34.96667_-76.91556",437
"4587","34.96083_-76.90556",437
"4588","35.00639_-76.89722",437
"4589","34.94778_-76.87889",437
"4592","34.95972_-76.90194",437
"4595","34.99167_-76.84972",437
"4596","34.96667_-76.915",437
"4600","34.96417_-76.91028",437
"4601","34.94806_-76.87833",437
"4603","34.98361_-76.94694",437
"4604","34.94444_-76.85639",437
"4605","34.96028_-76.90389",437
"4607","35.01028_-76.88389",437
"4612","34.99417_-76.85333",437
"4615","34.96333_-76.90972",437
"4616","34.99194_-76.84972",437
"4621","34.94778_-76.87333",437
"4622","34.98917_-76.95111",437
"4625","34.98083_-76.94167",437
"4626","34.93639_-76.85056",437
"4628","34.96861_-76.91694",437
"4630","34.96028_-76.89722",437
"4633","34.98694_-76.9475",437
"4636","34.98139_-76.94194",437
"4638","34.94444_-76.85583",437
"4640","34.94861_-76.88528",437
"4645","34.99139_-76.84917",437
"4650","34.96694_-76.91306",437
"4651","34.98917_-76.84611",437
"4661","34.98111_-76.94222",437
"4668","34.93694_-76.84389",437
"4673","34.93778_-76.84167",437
"4684","34.98194_-76.94417",437
"4686","34.94389_-76.85889",437
"4688","34.96167_-76.90778",437
"4695","34.95778_-76.89583",437
"4696","34.98667_-76.94833",437
"4705","35.00333_-76.87306",437
"4711","35.01111_-76.88417",437
"4714","34.95_-76.89194",437
"4720","34.96444_-76.90944",437
"4721","34.93667_-76.84472",437
"4723","34.99306_-76.96",437
"4733","34.94833_-76.86861",437
"4737","34.94417_-76.85917",437
"4740","34.94889_-76.88611",437
"4741","34.97194_-76.93056",437
"4744","34.99278_-76.85306",437
"4745","34.98222_-76.94",437
"4748","34.97083_-76.93",437
"4757","34.985_-76.94861",437
"4759","35.00333_-76.87611",437
"4768","34.99611_-76.8575",437
"4770","34.97222_-76.93028",437
"4774","34.99611_-76.85667",437
"4780","35.01111_-76.885",437
"4782","34.97778_-76.9375",437
"4783","34.94778_-76.87694",437
"4795","34.99056_-76.95556",437
"4796","34.9475_-76.87917",437
"4800","35.01167_-76.88528",437
"4804","34.95111_-76.89444",437
"4807","34.99333_-76.87778",437
"4809","34.97167_-76.92889",437
"4811","34.94417_-76.85972",437
"4828","34.95889_-76.89778",437
"4843","34.98944_-76.8475",437
"4848","35.01056_-76.88944",437
"4852","34.95972_-76.90028",437
"4854","34.97306_-76.9325",437
"4857","35.00222_-76.86917",437
"4859","34.96417_-76.91194",437
"4861","34.99694_-76.85944",437
"4862","34.98083_-76.94139",437
"4869","34.99694_-76.85806",437
"4870","34.99278_-76.85694",437
"4875","34.94778_-76.88417",437
"4876","34.96111_-76.9025",437
"4879","34.97056_-76.92806",437
"4889","34.99083_-76.95583",437
"4897","34.99194_-76.95806",437
"4900","34.98611_-76.84361",437
"4906","34.99694_-76.86389",437
"4913","34.94806_-76.87778",437
"4918","34.99694_-76.85833",437
"4923","35.00694_-76.88083",437
"4929","34.99528_-76.85833",437
"4942","34.94417_-76.86111",437
"4945","34.99111_-76.84722",437
"4948","34.98944_-76.94972",437
"4951","34.98222_-76.9425",437
"4953","34.98556_-76.84222",437
"4954","34.98694_-76.94917",437
"4957","34.96028_-76.8975",437
"4961","35.00611_-76.88028",437
"4964","34.99278_-76.86028",437
"4983","34.94778_-76.87139",437
"4986","34.98583_-76.84167",437
"4989","34.98694_-76.84306",437
"4996","34.99806_-76.86028",437
"4998","34.99778_-76.86139",437
"5001","34.98917_-76.84583",437
"5004","34.94861_-76.87139",437
"5016","35.00306_-76.87667",437
"5021","34.97167_-76.93194",437
"5024","34.9825_-76.94528",437
"5036","34.99722_-76.85861",437
"5044","34.94917_-76.89111",437
"5045","34.99028_-76.95667",437
"5048","34.98917_-76.95528",437
"5049","35.00528_-76.87944",437
"5069","35.00472_-76.8775",437
"5082","34.98889_-76.94889",437
"5090","35.005_-76.8775",437
"5095","34.93722_-76.84083",437
"5098","34.98083_-76.94194",437
"5105","34.97139_-76.92806",437
"5109","34.96722_-76.91389",437
"5116","34.96028_-76.905",437
"5120","34.9675_-76.91028",437
"5130","34.98528_-76.845",437
"5132","34.96972_-76.84028",437
"5139","34.98639_-76.84611",437
"5140","34.94972_-76.87972",437
"5147","34.99167_-76.95722",437
"5151","34.9725_-76.92222",437
"5152","34.985_-76.84611",437
"5156","34.99139_-76.95278",437
"5163","34.99417_-76.85833",437
"5166","34.98389_-76.84583",437
"5186","34.97667_-76.93667",437
"5187","34.9725_-76.93083",437
"5194","34.98806_-76.84889",437
"5201","35.0025_-76.87889",437
"5206","34.98278_-76.84139",437
"5210","35.01222_-76.89083",437
"5216","35.01056_-76.86833",437
"5220","34.94806_-76.85917",437
"5227","34.94944_-76.89028",437
"5230","35.00889_-76.86778",437
"5231","34.97278_-76.92917",437
"5232","35.005_-76.88444",437
"5235","34.97_-76.91528",437
"5241","34.98083_-76.93889",437
"5242","35.00639_-76.88444",437
"5247","35.00861_-76.88889",437
"5250","34.97167_-76.9175",437
"5251","34.95222_-76.86944",437
"5261","34.95028_-76.88972",437
"5262","34.97278_-76.93083",437
"5266","34.96611_-76.90194",437
"5267","34.95194_-76.88861",437
"5270","35.00972_-76.88889",437
"5273","34.98778_-76.84917",437
"5274","34.97056_-76.91611",437
"5277","34.96083_-76.89111",437
"5282","34.9825_-76.94028",437
"5284","34.95028_-76.89167",437
"5290","34.94972_-76.86694",437
"5293","34.99167_-76.85111",437
"5298","34.99222_-76.95583",437
"5299","34.94611_-76.85722",437
"5301","34.96694_-76.91222",437
"5302","34.98722_-76.8475",437
"5303","34.96556_-76.90472",437
"5307","34.985_-76.94333",437
"5318","34.94917_-76.86",437
"5321","34.965_-76.9025",437
"5322","34.985_-76.84278",437
"5329","34.9625_-76.89722",437
"5330","34.97306_-76.93167",437
"5337","34.93833_-76.8425",437
"5340","34.99028_-76.94944",437
"5341","34.99528_-76.86306",437
"5346","34.97639_-76.93694",437
"5348","34.98833_-76.84944",437
"5359","34.97806_-76.93694",437
"5367","34.99028_-76.85194",437
"5372","34.94972_-76.86944",437
"5375","34.98361_-76.94139",437
"5387","34.97306_-76.92861",437
"5390","35.00722_-76.8675",437
"5394","35.00694_-76.88611",437
"5401","35.00056_-76.87722",437
"5405","34.96611_-76.90444",437
"5409","34.96972_-76.91444",437
"5413","34.94778_-76.86028",437
"5417","34.97278_-76.93",437
"5423","34.96083_-76.89167",437
"5438","34.98806_-76.84833",437
"5447","34.96306_-76.90111",437
"5457","34.95944_-76.89",437
"5462","34.99139_-76.955",437
"5468","34.98917_-76.84833",437
"5469","34.97278_-76.91889",437
"5480","34.9825_-76.84222",437
"5483","34.94972_-76.89083",437
"5484","34.97139_-76.91917",437
"5487","34.96583_-76.90833",437
"5488","34.99556_-76.86056",437
"5490","35.00417_-76.88167",437
"5491","34.96917_-76.91389",437
"5496","34.94917_-76.88667",437
"5502","34.99083_-76.85111",437
"5503","34.97111_-76.91806",437
"5505","35.01222_-76.88917",437
"5509","34.94944_-76.88528",437
"5526","34.98222_-76.93889",437
"5528","34.95_-76.89028",437
"5532","34.99472_-76.96056",437
"5538","35.01222_-76.8925",437
"5544","34.93833_-76.84111",437
"5545","34.97694_-76.93722",437
"5548","34.98806_-76.84917",437
"5555","34.98778_-76.84861",437
"5557","34.96472_-76.90806",437
"5558","34.94167_-76.85194",437
"5559","35.00083_-76.87667",437
"5562","34.97306_-76.93056",437
"5563","34.94972_-76.87278",437
"5566","34.98944_-76.94861",437
"5578","34.96694_-76.91056",437
"5582","34.94917_-76.88639",437
"5590","35.0125_-76.89194",437
"5593","34.94972_-76.87139",437
"5595","34.9625_-76.89806",437
"5598","34.98944_-76.94833",437
"5599","34.99028_-76.85111",437
"5601","34.97889_-76.93806",437
"5607","34.95083_-76.89333",437
"5610","34.94944_-76.88611",437
"5613","34.98972_-76.85056",437
"5621","34.95167_-76.8975",437
"5624","34.98667_-76.84667",437
"5628","34.99028_-76.85139",437
"5629","34.97278_-76.93111",437
"5634","34.9625_-76.89528",437
"5638","34.94944_-76.87861",437
"5639","34.96417_-76.90306",437
"5640","34.98778_-76.84833",437
"5641","34.96306_-76.90194",437
"5644","34.93806_-76.84167",437
"5653","35.00806_-76.88667",437
"5657","34.94944_-76.88639",437
"5661","35.01_-76.88639",437
"5662","34.96333_-76.89972",437
"5673","34.94944_-76.87",437
"5681","34.98833_-76.84833",437
"5684","34.96222_-76.89417",437
"5687","35.00972_-76.86833",437
"5693","34.965_-76.89583",437
"5696","35.01083_-76.88944",437
"5697","34.97083_-76.91278",437
"5701","34.94611_-76.8575",437
"5704","34.98917_-76.85167",437
"5714","34.98667_-76.84694",437
"5721","34.99056_-76.85139",437
"5728","34.94972_-76.89028",437
"5733","34.9875_-76.84806",437
"5740","35.00361_-76.88111",437
"5743","34.99222_-76.95722",437
"5745","34.95028_-76.89083",437
"5747","34.98889_-76.94583",437
"5748","34.94917_-76.88417",437
"5754","34.9625_-76.89667",437
"5758","34.97056_-76.9175",437
"5760","34.94972_-76.88639",437
"5761","34.99167_-76.95417",437
"5765","34.97278_-76.92833",437
"5769","34.99111_-76.95472",437
"5773","34.96583_-76.90889",437
"5777","34.99111_-76.95194",437
"5783","35.00139_-76.87861",437
"5787","34.96139_-76.89833",437
"5791","34.97306_-76.93",437
"5793","34.99111_-76.95222",437
"5795","34.94917_-76.88806",437
"5800","35.00778_-76.86806",437
"5804","35.01167_-76.89",437
"5810","34.94944_-76.88694",437
"5812","34.98972_-76.85083",437
"5824","34.98111_-76.93917",437
"5829","34.98722_-76.94722",437
"5830","34.99056_-76.85306",437
"5834","34.9625_-76.89556",437
"5835","34.98306_-76.94194",437
"5842","35.0025_-76.87944",437
"5845","34.98417_-76.84278",437
"5846","34.99361_-76.95389",437
"5856","34.9625_-76.89472",437
"5859","35.01139_-76.88944",437
"5864","34.9375_-76.85028",437
"5877","34.94944_-76.87667",437
"5881","35.00417_-76.88111",437
"5884","34.97167_-76.91889",437
"5885","34.95111_-76.86861",437
"5886","34.99167_-76.95139",437
"5890","34.9375_-76.84333",437
"5891","34.96778_-76.91389",437
"5894","34.99056_-76.95",437
"5898","34.94833_-76.85889",437
"5900","34.96861_-76.91444",437
"5905","34.98917_-76.85194",437
"5908","34.98417_-76.94194",437
"5910","34.98806_-76.84861",437
"5912","34.96806_-76.91194",437
"5919","34.96417_-76.90389",437
"5921","34.94972_-76.87778",437
"5923","34.96278_-76.90194",437
"5926","34.9675_-76.91056",437
"5929","34.98944_-76.85194",437
"5932","34.96611_-76.90917",437
"5933","34.94972_-76.88083",437
"5936","34.98444_-76.94222",437
"5937","34.94639_-76.85417",437
"5938","34.96417_-76.90083",437
"5939","35.00611_-76.88417",437
"5943","34.99167_-76.85556",437
"5947","34.96694_-76.91",437
"5949","34.98889_-76.84861",437
"5954","34.94972_-76.86806",437
"5955","34.99111_-76.95111",437
"5958","34.98306_-76.93333",437
"5959","34.93889_-76.85111",437
"5961","34.97528_-76.91667",437
"5963","34.96361_-76.89778",437
"5965","34.98694_-76.94694",437
"5967","34.98167_-76.93944",437
"5969","34.94556_-76.85611",437
"5971","34.94944_-76.885",437
"5982","34.98444_-76.93889",437
"5983","34.98028_-76.87194",437
"5994","34.97306_-76.92194",437
"5998","34.99667_-76.89056",437
"6001","34.95056_-76.88111",437
"6002","34.9675_-76.89333",437
"6009","34.97861_-76.92361",437
"6010","34.98667_-76.8475",437
"6013","34.99556_-76.96056",437
"6014","34.95167_-76.84139",437
"6019","34.94639_-76.84194",437
"6023","34.9625_-76.84667",437
"6024","34.98722_-76.90889",437
"6028","34.96111_-76.87611",437
"6032","34.99444_-76.89333",437
"6033","34.98861_-76.94806",437
"6038","35.0075_-76.90917",437
"6040","34.99472_-76.95833",437
"6043","34.99111_-76.89306",437
"6044","34.97889_-76.93611",437
"6047","34.96861_-76.89528",437
"6054","34.9625_-76.88611",437
"6055","34.99556_-76.95611",437
"6056","35.01167_-76.90778",437
"6059","34.98778_-76.87",437
"6060","34.98194_-76.90806",437
"6063","34.95833_-76.85806",437
"6068","34.96611_-76.90028",437
"6071","34.985_-76.84778",437
"6074","34.98722_-76.86222",437
"6078","34.9725_-76.84444",437
"6084","34.95444_-76.86611",437
"6090","34.94778_-76.85667",437
"6094","35.00139_-76.87806",437
"6102","34.99278_-76.85778",437
"6104","34.97306_-76.92639",437
"6109","34.99278_-76.85806",437
"6114","35.00111_-76.88528",437
"6116","34.98222_-76.93917",437
"6117","34.95028_-76.87833",437
"6129","34.94944_-76.88417",437
"6130","34.99028_-76.94889",437
"6131","34.95111_-76.87639",437
"6135","35.01028_-76.89",437
"6139","34.96528_-76.90361",437
"6142","34.99944_-76.87889",437
"6144","34.97306_-76.925",437
"6146","34.9425_-76.85306",437
"6163","34.96194_-76.89361",437
