gridID,area_km2,ITP,DPA_a,ShrimpT_p,Waterbody,TrawlDredg,GillPound_,Restricted
"788",115.493,,0.000000000000000,0.000000000000000,0.096103664613066,0.000000000000000,0.000000000000000,0.000000000000000
"789",115.493,,0.000000000000000,0.000000000000000,0.281426575443304,0.000000000000000,0.000000000000000,0.000000000000000
"790",115.493,,0.000000000000000,0.000000000000000,0.773581437506366,0.000000000000000,0.000000000000000,0.000000000000000
"791",115.493,,0.000000000000000,0.000000000000000,1.939458273833006,0.000000000000000,0.570262983131330,0.570216434230062
"792",115.493,,0.000000000000000,0.000000000000000,7.986380961978020,0.000000000000000,1.294494105955742,1.294534232151274
"793",115.493,A,0.000000000000000,0.000000000000000,1.738051721756695,0.000000000000000,0.404284695407513,0.404301885152353
"794",115.493,A,0.000000000000000,0.000000000000000,6.592749195818710,0.000000000000000,0.000000000000000,0.000000000000000
"795",115.493,A,0.000000000000000,0.000000000000000,4.867928641234818,0.000000000000000,0.000000000000000,0.000000000000000
"796",115.493,A,0.000000000000000,0.000000000000000,1.077673454997744,0.000000000000000,0.000000000000000,0.000000000000000
"797",115.493,A,1.860762586227428,1.772963512924613,12.702151381162137,1.772963512924613,0.295484715655330,2.068436522805161
"798",115.493,A,7.008845877874240,6.668978263735502,48.765483867878885,6.668978263735502,2.029032092224415,8.697928768744552
"799",115.493,A,3.965605963745880,3.827874365130068,23.972615595285376,3.827874365130068,1.169799137559467,4.997755288586208
"800",115.493,A,0.000000000000000,0.000000000000000,10.212162149083101,0.000000000000000,0.051246639195164,0.051241346784203
"801",115.493,A,0.000000000000000,0.000000000000000,9.394555817356053,0.000000000000000,0.000000000000000,0.000000000000000
"802",115.493,A,0.000000000000000,0.000000000000000,10.099322562576386,0.000000000000000,0.351361387932927,0.351247424122350
"803",115.493,A,4.143506366161885,3.974346998819003,29.188716563621277,3.974346998819003,4.295365664865261,8.269732177167056
"804",115.493,A,0.000000000000000,0.000000000000000,48.829594605547413,0.000000000000000,3.530037093044565,3.529340861188617
"805",115.493,A,36.111809737227695,35.584968990683485,80.750076105599092,35.584968990683485,1.512619547227873,37.098101555789960
"806",115.493,A,32.352534684448329,39.480051845823866,37.646934672507513,39.480051845823866,0.000000000000000,39.480051845823866
"807",115.493,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"808",115.493,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"809",115.493,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"810",115.493,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"811",115.353,,0.000000000000000,0.000000000000000,2.853084107879913,0.000000000000000,0.000000000000000,0.000000000000000
"812",115.353,,0.000000000000000,0.000000000000000,0.290805446969876,0.000000000000000,0.000000000000000,0.000000000000000
"813",115.353,,0.000000000000000,0.000000000000000,0.448753912730864,0.000000000000000,0.000000000000000,0.000000000000000
"814",115.353,,0.000000000000000,0.000000000000000,2.623844924870914,0.000000000000000,0.000000000000000,0.000000000000000
"815",115.353,,0.000000000000000,0.000000000000000,25.363649676599366,0.000000000000000,0.000000000000000,0.000000000000000
"816",115.353,,0.000000000000000,0.000000000000000,0.792316078091705,0.000000000000000,0.000000000000000,0.000000000000000
"817",115.353,,0.000000000000000,0.000000000000000,0.452724779699917,0.000000000000000,0.000000000000000,0.000000000000000
"818",115.353,,0.000000000000000,0.000000000000000,0.155123659967673,0.000000000000000,0.000000000000000,0.000000000000000
"819",115.353,,0.000000000000000,0.000000000000000,0.687962288940476,0.000000000000000,0.000000000000000,0.000000000000000
