"","lat_lon","gridID"
"129","34.94917_-76.89111",152
"142","34.94972_-76.86889",152
"172","34.94972_-76.89028",152
"547","34.93972_-76.83083",152
"550","34.92583_-76.78167",152
"566","34.94222_-76.82417",152
"579","34.9425_-76.77444",152
"590","34.92833_-76.78611",152
"591","34.93722_-76.84083",152
"599","34.93444_-76.71889",152
"605","34.93778_-76.80778",152
"614","34.92667_-76.76694",152
"623","34.94167_-76.83056",152
"625","34.92778_-76.78222",152
"641","34.94472_-76.82222",152
"667","34.93139_-76.78889",152
"668","34.93861_-76.83889",152
"676","34.93472_-76.72194",152
"683","34.93917_-76.80611",152
"692","34.9275_-76.78139",152
"1225","34.91722_-76.76417",152
"1233","34.94361_-76.86",152
"1247","34.94778_-76.87778",152
"1251","34.93917_-76.80028",152
"1262","34.93833_-76.83972",152
"1274","34.93_-76.78583",152
"1285","34.93944_-76.83083",152
"1287","34.94083_-76.8275",152
"1302","34.92_-76.76417",152
"1310","34.94444_-76.85583",152
"1324","34.94972_-76.87972",152
"1328","34.94417_-76.81472",152
"1338","34.94_-76.83889",152
"1350","34.93111_-76.78833",152
"1360","34.9425_-76.83167",152
"1362","34.94333_-76.82722",152
"1924","34.94444_-76.86028",152
"1931","34.94861_-76.88861",152
"1940","34.94056_-76.82778",152
"1944","34.93889_-76.815",152
"1955","34.94861_-76.87306",152
"1956","34.9275_-76.78222",152
"1971","34.94917_-76.89139",152
"2001","34.94806_-76.85917",152
"2008","34.94944_-76.89028",152
"2017","34.94389_-76.82722",152
"2021","34.93611_-76.81361",152
"2033","34.92722_-76.78",152
"2042","34.95028_-76.88972",152
"2624","34.94778_-76.87306",152
"2629","34.92667_-76.78139",152
"2633","34.9425_-76.85694",152
"2638","34.93667_-76.71889",152
"2647","34.93889_-76.81444",152
"2652","34.94417_-76.86028",152
"2653","34.91806_-76.76611",152
"2670","34.93667_-76.84583",152
"2672","34.91833_-76.76528",152
"2696","34.95028_-76.89167",152
"2702","34.94972_-76.86694",152
"2707","34.92861_-76.78222",152
"2710","34.94611_-76.85722",152
"2715","34.93833_-76.74139",152
"2723","34.94167_-76.81361",152
"2727","34.94917_-76.86",152
"2728","34.92028_-76.76611",152
"2746","34.93833_-76.8425",152
"2748","34.92111_-76.76528",152
"3304","34.92139_-76.75194",152
"3316","34.94778_-76.87",152
"3326","34.93889_-76.835",152
"3340","34.94139_-76.815",152
"3343","34.93111_-76.78917",152
"3349","34.9275_-76.74139",152
"3355","34.94361_-76.85944",152
"3380","34.91889_-76.75556",152
"3391","34.94972_-76.86944",152
"3401","34.94_-76.8375",152
"3413","34.94556_-76.81444",152
"3415","34.93194_-76.79",152
"3422","34.92556_-76.74556",152
"3428","34.94778_-76.86028",152
"3973","34.93917_-76.81472",152
"4014","34.93833_-76.83861",152
"4015","34.92333_-76.77667",152
"4018","34.93889_-76.81583",152
"4027","34.94944_-76.89194",152
"4043","34.94806_-76.88667",152
"4048","34.945_-76.81611",152
"4087","34.93972_-76.83861",152
"4088","34.925_-76.77611",152
"4091","34.94472_-76.81472",152
"4100","34.94972_-76.89083",152
"4113","34.94917_-76.88667",152
"4644","34.9375_-76.83944",152
"4645","34.93056_-76.74306",152
"4655","34.94889_-76.89056",152
"4674","34.95028_-76.89194",152
"4688","34.93778_-76.83806",152
"4699","34.93639_-76.85306",152
"4703","34.9475_-76.87139",152
"4712","34.93889_-76.83944",152
"4713","34.93278_-76.74278",152
"4723","34.94944_-76.88528",152
"4742","34.95_-76.89028",152
"4758","34.93833_-76.84111",152
"4771","34.94167_-76.85194",152
"4776","34.94972_-76.87278",152
"5293","34.94806_-76.88694",152
"5303","34.9475_-76.87056",152
"5317","34.95056_-76.89333",152
"5320","34.94806_-76.88722",152
"5341","34.92361_-76.77694",152
"5352","34.93694_-76.84111",152
"5358","34.94917_-76.88639",152
"5368","34.94972_-76.87139",152
"5385","34.94944_-76.88611",152
"5405","34.92472_-76.77639",152
"5417","34.93806_-76.84167",152
"5919","34.94917_-76.89167",152
"5931","34.93861_-76.8375",152
"5934","34.94778_-76.86861",152
"5935","34.93583_-76.71861",152
"5944","34.92583_-76.74889",152
"5948","34.91722_-76.76444",152
"5964","34.945_-76.86222",152
"5990","34.94944_-76.88639",152
"6002","34.94056_-76.83722",152
"6005","34.94944_-76.87",152
"6006","34.93861_-76.71889",152
"6018","34.91972_-76.76472",152
"6033","34.94611_-76.8575",152
"6597","34.94861_-76.88917",152
"6616","34.94833_-76.88722",152
"6619","34.93306_-76.79722",152
"6622","34.92778_-76.74083",152
"6626","34.93722_-76.84222",152
"6629","34.94806_-76.88444",152
"6631","34.92528_-76.77972",152
"6641","34.93333_-76.72056",152
"6642","34.94_-76.82167",152
"6652","34.93917_-76.81722",152
"6683","34.95028_-76.89083",152
"6686","34.94917_-76.88417",152
"6689","34.93028_-76.78639",152
"6691","34.92583_-76.74722",152
"6695","34.94_-76.83694",152
"6698","34.94972_-76.88639",152
"6706","34.92611_-76.77833",152
"6712","34.935_-76.72167",152
"6713","34.94472_-76.82028",152
"6724","34.94389_-76.81889",152
"7328","34.94889_-76.89111",152
"7341","34.9475_-76.88528",152
"7352","34.93444_-76.80083",152
"7355","34.94806_-76.88417",152
"7360","34.92833_-76.78639",152
"7361","34.93583_-76.80306",152
"7364","34.92361_-76.77722",152
"7372","34.9375_-76.84167",152
"7375","34.93361_-76.71917",152
"7379","34.92194_-76.74639",152
"7388","34.93611_-76.85083",152
"7394","34.94917_-76.88806",152
"7409","34.94944_-76.88694",152
"7424","34.93778_-76.80056",152
"7436","34.93139_-76.78861",152
"7437","34.93778_-76.80472",152
"7440","34.92333_-76.77444",152
"7447","34.93944_-76.83944",152
"7450","34.93639_-76.72056",152
"7453","34.92361_-76.74861",152
"7462","34.9375_-76.85028",152
"7464","34.93611_-76.72028",152
"7977","34.94056_-76.82528",152
"7985","34.9475_-76.8775",152
"7991","34.92417_-76.77583",152
"7992","34.93972_-76.83028",152
"7994","34.94778_-76.87194",152
"7998","34.93778_-76.83861",152
"8002","34.93_-76.78889",152
"8011","34.94306_-76.82583",152
"8018","34.94944_-76.87667",152
"8024","34.94306_-76.83083",152
"8030","34.92_-76.76278",152
"8031","34.9375_-76.84333",152
"8034","34.93944_-76.83833",152
"8042","34.94306_-76.8275",152
"8445","34.94778_-76.87889",152
"8456","34.94806_-76.87833",152
"8459","34.94444_-76.85639",152
"8468","34.925_-76.78167",152
"8477","34.94778_-76.87333",152
"8480","34.94_-76.82972",152
"8482","34.93639_-76.85056",152
"8494","34.93111_-76.74139",152
"8495","34.94861_-76.88528",152
"8514","34.94972_-76.87778",152
"8524","34.94972_-76.88083",152
"8527","34.94639_-76.85417",152
"8535","34.92778_-76.78194",152
"8544","34.94972_-76.86806",152
"8547","34.94222_-76.82861",152
"8549","34.93889_-76.85111",152
"8559","34.94556_-76.85611",152
"8560","34.93278_-76.74444",152
"8561","34.94944_-76.885",152
"8945","34.865_-76.762",152
"9030","34.95000076_-76.73329926",152
"9098","34.95000076_-76.76670074",152
"9190","34.93330002_-76.78330231",152
"9412","34.95000076_-76.80000305",152
"9533","34.95000076_-76.8167038",152
"9559","34.93330002_-76.76670074",152
"9685","34.9333_-76.7667",152
"9735","34.95_-76.7667",152
"9826","34.95_-76.83333",152
"9827","34.93333_-76.78333",152
"9828","34.93333_-76.75",152
"9860","34.95_-76.76667",152
"9884","34.93333_-76.76667",152
"98","34.94361_-76.71111",153
"112","34.93667_-76.7175",153
"128","34.94472_-76.71222",153
"141","34.9475_-76.71472",153
"155","34.94056_-76.71806",153
"171","34.94556_-76.71583",153
"1255","34.9475_-76.71111",153
"1332","34.94778_-76.715",153
"1952","34.94583_-76.71194",153
"2029","34.94778_-76.71472",153
"2701","34.94972_-76.64194",153
"7390","34.93556_-76.71806",153
"8465","34.94611_-76.71167",153
"8532","34.94806_-76.71417",153
"8929","34.818_-76.623",153
"8943","34.95_-76.591",153
"8944","34.94_-76.637",153
"6553","34.83639_-76.41389",154
"6557","34.82417_-76.36139",154
"6559","34.86889_-76.36889",154
"6564","34.85583_-76.38972",154
"6568","34.82417_-76.43278",154
"6571","34.93944_-76.38917",154
"6582","34.81806_-76.37556",154
"6587","34.82889_-76.41389",154
"6588","34.81861_-76.36472",154
"7271","34.815_-76.36333",154
"7276","34.91806_-76.44083",154
"7280","34.85389_-76.39833",154
"7290","34.85667_-76.40944",154
"7293","34.80778_-76.45111",154
"7295","34.93972_-76.46",154
"7300","34.86889_-76.37306",154
"7304","34.82056_-76.37306",154
"7306","34.80778_-76.45083",154
"7307","34.94222_-76.44333",154
"7309","34.86389_-76.37833",154
"7312","34.86861_-76.37278",154
"7322","34.82028_-76.37278",154
"7323","34.83167_-76.41333",154
"7944","34.8625_-76.4075",154
"7947","34.87806_-76.37278",154
"7953","34.87389_-76.36583",154
"7954","34.82472_-76.43333",154
"7957","34.91861_-76.4425",154
"7961","34.86778_-76.37444",154
"7965","34.88056_-76.39417",154
"7968","34.92667_-76.3575",154
"7972","34.91806_-76.44139",154
"8399","34.83722_-76.41472",154
"8402","34.81167_-76.44917",154
"8406","34.93722_-76.44611",154
"8407","34.94639_-76.43139",154
"8413","34.86028_-76.39611",154
"8419","34.85722_-76.41083",154
"8921","34.86056_-76.38278",154
"8923","34.91917_-76.44028",154
"8926","34.93528_-76.44472",154
"8932","34.825_-76.458",154
"8935","34.923_-76.359",154
"8938","34.937_-76.406",154
"8939","34.923_-76.437",154
"8940","34.942_-76.464",154
"6558","34.92444_-76.30278",155
"6576","34.90861_-76.32444",155
"6583","34.94222_-76.28056",155
"6586","34.94972_-76.28722",155
"7275","34.90194_-76.31639",155
"7283","34.90944_-76.34528",155
"7289","34.87056_-76.30972",155
"7298","34.90417_-76.31417",155
"7303","34.94972_-76.21806",155
"7314","34.92194_-76.335",155
"7315","34.92611_-76.30944",155
"7952","34.9475_-76.22056",155
"7960","34.93361_-76.33694",155
"7970","34.87278_-76.3075",155
"7974","34.92389_-76.34528",155
"8397","34.92083_-76.25139",155
"8401","34.93556_-76.33694",155
"8403","34.93083_-76.34361",155
"8410","34.93556_-76.32944",155
"8417","34.91417_-76.24694",155
"8422","34.92778_-76.29444",155
"8423","34.92111_-76.25278",155
"8424","34.93861_-76.29167",155
"8432","34.82611_-76.24583",155
"8936","34.95_-76.289",155
"2724","35.06167_-77.96917",166
"100","35.0275_-76.90667",171
"101","35.06528_-76.98694",171
"103","35.05806_-77.00306",171
"106","35.05639_-76.97278",171
"107","35.06389_-76.985",171
"110","35.02944_-76.92417",171
"111","35.05861_-77.00333",171
"114","35.0225_-76.98306",171
"115","35.07083_-77.01444",171
"116","35.05806_-76.97361",171
"120","35.05639_-76.96028",171
"123","35.03194_-76.98583",171
"125","35.01861_-76.93",171
"126","35.04444_-76.94083",171
"130","34.99028_-76.95667",171
"133","34.98917_-76.95528",171
"137","35.07111_-76.98806",171
"138","35.04528_-76.93861",171
"143","35.02583_-76.90917",171
"144","35.06528_-76.9875",171
"146","35.06_-77.00333",171
"149","35.05417_-76.97472",171
"150","35.06389_-76.9875",171
"153","35.02722_-76.92278",171
"154","35.06_-77.0025",171
"157","35.02694_-76.98278",171
"158","35.06889_-77.01333",171
"159","35.05417_-76.97556",171
"163","35.05472_-76.96056",171
"166","35.03167_-76.98417",171
"169","35.04139_-76.94306",171
"173","34.99222_-76.95583",171
"176","34.99167_-76.95556",171
"180","35.06861_-76.98917",171
"181","35.04139_-76.93917",171
"544","35.0575_-76.95972",171
"545","35.07083_-76.98972",171
"548","35.0575_-76.97306",171
"549","35.03139_-76.98556",171
"552","35.08722_-77.02806",171
"554","35.0525_-76.9675",171
"559","35.045_-76.93917",171
"561","35.06028_-77.00556",171
"562","35.02722_-76.91389",171
"565","34.97222_-76.93028",171
"569","34.99444_-76.9625",171
"573","35.06222_-76.96861",171
"576","35.07139_-76.98833",171
"577","34.98889_-76.94889",171
"580","35.05583_-76.99778",171
"581","35.01167_-76.97861",171
"584","35.03111_-76.98583",171
"585","35.02639_-76.92083",171
"588","35.03778_-76.985",171
"589","35.01722_-76.98028",171
"592","35.045_-76.94528",171
"594","35.07417_-76.99333",171
"596","34.98083_-76.94194",171
"597","35.08944_-77.005",171
"600","35.065_-76.985",171
"601","35.05778_-76.97361",171
"603","35.07111_-76.98861",171
"604","35.0325_-76.93111",171
"607","34.97139_-76.92806",171
"611","35.03111_-76.98528",171
"612","34.96722_-76.91389",171
"613","35.03889_-76.98639",171
"616","35.02972_-76.92306",171
"619","34.96028_-76.905",171
"620","35.055_-76.96361",171
"621","35.07028_-76.99194",171
"624","35.03139_-76.98417",171
"627","35.08944_-77.02861",171
"629","35.05667_-76.97111",171
"634","35.04139_-76.94",171
"636","35.05833_-77.00306",171
"637","35.02667_-76.90972",171
"640","34.97333_-76.93167",171
"645","34.99556_-76.96111",171
"650","35.06222_-76.96972",171
"653","35.06861_-76.99111",171
"654","34.98944_-76.94861",171
"657","35.05722_-76.99861",171
"658","35.01278_-76.97806",171
"661","35.02944_-76.98389",171
"662","35.02333_-76.91944",171
"665","35.03806_-76.98417",171
"666","35.01778_-76.97917",171
"669","35.04167_-76.94333",171
"671","35.07222_-76.995",171
"673","34.98056_-76.93861",171
"674","35.08861_-77.0075",171
"677","35.06222_-76.98389",171
"678","35.055_-76.97694",171
"681","35.06806_-76.99",171
"682","35.03194_-76.93028",171
"685","34.97306_-76.92861",171
"689","35.03111_-76.98361",171
"690","34.96861_-76.91222",171
"691","35.03917_-76.98472",171
"695","35.02722_-76.92222",171
"698","34.96389_-76.90278",171
"1226","35.04694_-76.99306",171
"1227","34.96667_-76.91278",171
"1230","35.03139_-76.9275",171
"1232","35.02167_-76.98306",171
"1234","35.03056_-76.98528",171
"1235","35.02528_-76.91417",171
"1241","35.03694_-76.98472",171
"1242","35.06056_-76.97167",171
"1243","35.01417_-76.97944",171
"1249","35.0725_-77.015",171
"1250","35.05667_-76.95889",171
"1252","35.03972_-76.98694",171
"1254","34.995_-76.95833",171
"1256","35.03_-76.98472",171
"1258","34.96917_-76.92083",171
"1261","35.02528_-76.9825",171
"1263","34.98944_-76.95361",171
"1264","35.08667_-77.00333",171
"1267","35.02861_-76.92222",171
"1272","35.05722_-76.97528",171
"1275","35.04556_-76.98972",171
"1276","35.01944_-76.98139",171
"1279","35.025_-76.98333",171
"1283","34.99083_-76.95833",171
"1284","35.06194_-77.00639",171
"1286","35.05889_-76.97444",171
"1289","35.06_-77.00583",171
"1291","35.04917_-76.94639",171
"1293","34.97056_-76.92972",171
"1294","35.08889_-77.03028",171
"1298","35.00167_-76.975",171
"1299","35.06639_-76.98778",171
"1303","35.04417_-76.99056",171
"1304","34.9675_-76.91028",171
"1307","35.03111_-76.93222",171
"1309","35.02333_-76.98194",171
"1311","35.03167_-76.98389",171
"1312","35.025_-76.91167",171
"1318","35.03917_-76.98417",171
"1319","35.06222_-76.96944",171
"1320","35.01306_-76.97833",171
"1326","35.07306_-77.01389",171
"1327","35.05444_-76.95917",171
"1329","35.03917_-76.98444",171
"1331","34.99167_-76.95722",171
"1333","35.02722_-76.99944",171
"1335","34.9725_-76.92222",171
"1337","35.02917_-76.98278",171
"1339","34.99139_-76.95278",171
"1340","35.08611_-77.00583",171
"1343","35.0275_-76.92306",171
"1348","35.05528_-76.96",171
"1351","35.04472_-76.985",171
"1352","35.02083_-76.98083",171
"1358","34.99167_-76.97222",171
"1359","35.05944_-77.00222",171
"1361","35.05472_-76.97667",171
"1364","35.06111_-77.005",171
"1366","35.04972_-76.94806",171
"1368","34.9725_-76.93083",171
"1369","35.0875_-77.02722",171
"1372","35.01861_-76.94944",171
"1373","35.00444_-76.975",171
"1897","35.05722_-76.95861",171
"1898","35.06583_-76.98667",171
"1902","34.97222_-76.92194",171
"1907","35.05806_-77.00111",171
"1908","35.05917_-76.95167",171
"1911","35.02583_-76.98806",171
"1912","35.05722_-76.97028",171
"1916","35.02833_-76.90833",171
"1918","35.02722_-76.91417",171
"1919","35.06639_-76.98722",171
"1922","35.06778_-76.98611",171
"1923","35.06028_-76.97139",171
"1927","35.02833_-76.91917",171
"1928","35.06806_-77.01361",171
"1932","35.00444_-76.97611",171
"1933","35.06917_-76.98639",171
"1935","34.97194_-76.9325",171
"1939","34.9675_-76.91639",171
"1942","35.08306_-76.98611",171
"1943","35.05667_-76.9725",171
"1945","34.97833_-76.93917",171
"1947","35.06028_-77.00583",171
"1948","35.05667_-76.97278",171
"1949","35.04611_-76.99167",171
"1953","35.08333_-77.02139",171
"1954","34.96889_-76.92",171
"1957","35.07167_-76.98833",171
"1958","35.02639_-76.98278",171
"1959","35.06722_-76.98806",171
"1962","35.02972_-76.92556",171
"1963","35.06611_-76.98833",171
"1966","34.97139_-76.93167",171
"1968","35.03278_-76.98667",171
"1969","35.06_-77.00556",171
"1970","34.96083_-76.90583",171
"1973","35.03194_-76.96667",171
"1975","35.055_-76.95917",171
"1976","35.06528_-76.98806",171
"1984","35.05972_-77.00111",171
"1985","35.05583_-76.95028",171
"1988","35.02444_-76.98556",171
"1989","35.05333_-76.97194",171
"1993","35.02528_-76.90778",171
"1995","35.02611_-76.91056",171
"1996","35.06639_-76.98639",171
"1999","35.06806_-76.98694",171
"2000","35.0625_-76.96944",171
"2004","35.02667_-76.9175",171
"2005","35.06806_-77.01222",171
"2009","35.00306_-76.97444",171
"2010","35.06889_-76.98722",171
"2012","34.97278_-76.92917",171
"2016","34.97_-76.91528",171
"2019","35.06917_-76.98778",171
"2020","35.05444_-76.97722",171
"2022","34.98083_-76.93889",171
"2024","35.06_-77.00361",171
"2025","35.05444_-76.97444",171
"2026","35.045_-76.98667",171
"2030","35.08361_-77.0225",171
"2031","34.97167_-76.9175",171
"2034","35.0675_-76.98667",171
"2035","35.02694_-76.98306",171
"2036","35.06944_-76.98861",171
"2039","35.02972_-76.92694",171
"2040","35.05_-76.98611",171
"2043","34.97278_-76.93083",171
"2045","35.03306_-76.98361",171
"2046","35.06306_-77.00694",171
"2047","34.96611_-76.90194",171
"2050","35.02833_-76.9825",171
"2606","35.07_-76.98722",171
"2609","34.96667_-76.91472",171
"2610","35.04194_-76.98806",171
"2613","35.02472_-76.91444",171
"2617","34.98083_-76.94111",171
"2618","35.06917_-77.01361",171
"2619","35.02972_-76.92528",171
"2620","35.06639_-76.98667",171
"2621","35.05889_-76.97472",171
"2622","35.06583_-76.98722",171
"2626","35.05778_-76.95194",171
"2630","35.03667_-76.98611",171
"2631","35.03194_-76.985",171
"2632","34.99056_-76.95694",171
"2635","34.96611_-76.91639",171
"2637","35.08361_-77.02389",171
"2640","34.98528_-76.94583",171
"2641","35.06056_-77.00444",171
"2645","35.03_-76.92611",171
"2646","35.0675_-77.01333",171
"2648","35.06111_-76.97139",171
"2654","35.06917_-77.01444",171
"2655","34.96222_-76.90833",171
"2658","35.08694_-77.00361",171
"2659","35.02111_-76.98167",171
"2660","35.01222_-76.98028",171
"2661","35.06944_-76.98611",171
"2663","34.97111_-76.93111",171
"2668","35.04861_-76.99417",171
"2669","35.03028_-76.98417",171
"2671","35.02917_-76.92444",171
"2673","34.98667_-76.94806",171
"2675","35.04611_-76.94667",171
"2676","35.06861_-76.98556",171
"2679","34.97444_-76.93722",171
"2680","35.03861_-76.98639",171
"2681","34.99806_-76.93667",171
"2683","35.06889_-76.99028",171
"2686","34.97056_-76.91611",171
"2687","35.04111_-76.98444",171
"2690","35.02639_-76.90917",171
"2694","34.9825_-76.94028",171
"2695","35.07028_-77.01333",171
"2697","35.02944_-76.92583",171
"2698","35.06639_-76.98556",171
"2699","35.05444_-76.97667",171
"2700","35.0625_-76.98639",171
"2704","35.05611_-76.95556",171
"2708","35.03639_-76.98417",171
"2709","35.03222_-76.98389",171
"2712","34.96694_-76.91222",171
"2714","35.08389_-77.0225",171
"2717","34.985_-76.94333",171
"2718","35.06056_-77.00306",171
"2721","35.03028_-76.92722",171
"2722","35.06889_-77.01306",171
"2729","35.06861_-77.01278",171
"2730","34.965_-76.9025",171
"2733","35.085_-77.00528",171
"2734","35.01972_-76.98111",171
"2735","35.00944_-76.97722",171
"2736","35.06917_-76.9875",171
"2739","34.97306_-76.93167",171
"2744","35.04972_-76.99417",171
"2745","35.03306_-76.98417",171
"2747","35.02306_-76.93",171
"2749","34.99028_-76.94944",171
"2751","35.04472_-76.94917",171
"2752","35.06889_-76.98806",171
"2755","34.97639_-76.93694",171
"2756","35.03889_-76.98444",171
"3292","35.02611_-76.91694",171
"3293","35.065_-76.98583",171
"3297","35.01389_-76.98056",171
"3298","35.0875_-77.00361",171
"3301","35.06556_-76.98639",171
"3302","34.97972_-76.94139",171
"3305","35.06694_-77.01472",171
"3306","34.99333_-76.96361",171
"3308","35.02611_-76.90333",171
"3309","35.06667_-76.98667",171
"3312","35.04694_-76.9925",171
"3313","35.01222_-76.97917",171
"3318","35.07_-76.9875",171
"3319","34.98417_-76.945",171
"3322","35.06083_-77.00528",171
"3323","35.06056_-76.97139",171
"3324","35.06694_-76.98639",171
"3327","35.05694_-76.97083",171
"3331","34.97028_-76.92667",171
"3336","35.0575_-76.95917",171
"3337","34.9725_-76.9325",171
"3338","35.055_-76.99778",171
"3341","35.04389_-76.94417",171
"3347","35.03083_-76.98556",171
"3348","34.96111_-76.90583",171
"3350","35.05861_-77.00306",171
"3351","34.96667_-76.90056",171
"3352","35.0525_-76.99639",171
"3356","35.05694_-76.96972",171
"3357","35.08694_-77.00333",171
"3359","34.97111_-76.93056",171
"3360","34.96056_-76.90556",171
"3361","35.05944_-77.00417",171
"3364","35.02306_-76.98306",171
"3365","35.08222_-77.00056",171
"3368","35.02639_-76.91778",171
"3369","35.06472_-76.98583",171
"3373","35.01444_-76.97889",171
"3374","35.085_-77.00472",171
"3377","35.06306_-76.99028",171
"3378","34.97806_-76.93694",171
"3381","35.08083_-77.00083",171
"3382","34.99722_-76.96639",171
"3384","35.02444_-76.90583",171
"3385","35.0675_-76.98639",171
"3387","35.04667_-76.99028",171
"3388","35.01139_-76.97806",171
"3393","35.06861_-76.99139",171
"3394","34.98361_-76.94139",171
"3397","35.06056_-77.00361",171
"3398","35.06222_-76.96917",171
"3399","35.06861_-76.98722",171
"3402","35.05611_-76.97333",171
"3408","35.08389_-77.02167",171
"3410","35.05472_-76.96139",171
"3411","35.055_-76.99583",171
"3414","35.0425_-76.94694",171
"3419","35.03028_-76.98389",171
"3420","34.96611_-76.90444",171
"3423","35.05889_-77.00083",171
"3424","34.96972_-76.91444",171
"3425","35.05444_-76.99583",171
"3429","35.055_-76.97",171
"3430","35.08583_-77.00444",171
"3432","34.97278_-76.93",171
"3433","35.06222_-77.00556",171
"3436","35.02417_-76.9825",171
"3437","35.08278_-77.00278",171
"3972","35.03111_-76.98556",171
"3974","35.02_-76.98194",171
"3975","35.04722_-76.99333",171
"3976","35.02833_-76.91889",171
"3979","35.03222_-76.98583",171
"3980","35_-76.9725",171
"3983","35.06389_-76.97083",171
"3984","35.02444_-76.98389",171
"3989","35.01611_-76.98056",171
"3990","35.06722_-76.98694",171
"3992","34.96556_-76.91306",171
"3993","35.06222_-77.00778",171
"3996","35.02722_-76.90639",171
"3997","35.08667_-77.02722",171
"3999","35.06861_-77.01389",171
"4003","35.04417_-76.94056",171
"4004","35.08556_-77.00222",171
"4005","34.99028_-76.95694",171
"4006","35.05139_-76.99417",171
"4009","35.05389_-76.99806",171
"4010","35.00667_-76.97778",171
"4011","35.08667_-77.0275",171
"4016","35.08556_-77.02694",171
"4017","35.01778_-76.98167",171
"4020","35.06917_-77.01417",171
"4021","35.06722_-76.9875",171
"4025","35.02806_-76.91778",171
"4028","34.96778_-76.91861",171
"4030","35.05639_-77.00056",171
"4031","34.96444_-76.91417",171
"4034","35.04306_-76.98889",171
"4035","34.99139_-76.95444",171
"4037","34.96667_-76.91639",171
"4038","35.05056_-76.99556",171
"4041","35.02806_-76.90694",171
"4047","35.03111_-76.98389",171
"4049","35.02222_-76.98139",171
"4050","35.04778_-76.99056",171
"4051","35.06389_-76.98583",171
"4052","35.02472_-76.91889",171
"4055","35.03222_-76.98444",171
"4056","35.00111_-76.97139",171
"4059","35.06111_-76.97",171
"4063","35.01639_-76.97889",171
"4064","35.06722_-76.99083",171
"4066","34.96306_-76.90111",171
"4067","35.06194_-77.00611",171
"4070","35.02389_-76.90472",171
"4071","35.08639_-77.02611",171
"4073","35.07083_-77.01278",171
"4077","35.045_-76.93806",171
"4078","35.08528_-77.00528",171
"4080","35.03028_-76.92972",171
"4081","34.99139_-76.955",171
"4084","35.00611_-76.97556",171
"4089","35.08417_-77.02361",171
"4090","35.02167_-76.98083",171
"4093","35.06778_-77.01278",171
"4094","35.06806_-76.98639",171
"4098","35.02389_-76.91861",171
"4101","34.97139_-76.91917",171
"4103","35.05917_-77.00222",171
"4104","34.96583_-76.90833",171
"4106","35.045_-76.98611",171
"4108","34.96917_-76.91389",171
"4109","35.05194_-76.99444",171
"4111","35.02444_-76.905",171
"4643","35.0575_-76.96",171
"4646","35.03306_-76.98583",171
"4649","34.96806_-76.92056",171
"4650","35.04889_-76.99472",171
"4653","35.03167_-76.98611",171
"4654","35.01889_-76.98194",171
"4656","35.06694_-76.98556",171
"4657","35.05667_-76.95611",171
"4658","35.05861_-76.95194",171
"4659","35.05861_-77.00194",171
"4664","35.05667_-76.9575",171
"4665","35.06611_-76.98806",171
"4668","35.05861_-76.95222",171
"4671","35.05806_-77.0025",171
"4672","34.98167_-76.94306",171
"4675","35.08361_-77.025",171
"4676","35.03_-76.98556",171
"4677","34.99306_-76.96222",171
"4679","35.01139_-76.97972",171
"4680","35.06417_-76.97028",171
"4681","35.06694_-76.93722",171
"4683","35.03028_-76.92639",171
"4684","35.04639_-76.9925",171
"4689","34.97667_-76.93861",171
"4693","35.0575_-77.00194",171
"4696","35.02083_-76.98278",171
"4698","34.965_-76.91361",171
"4702","34.97222_-76.93139",171
"4705","35.055_-76.99861",171
"4706","34.98667_-76.94861",171
"4707","35.07556_-76.99417",171
"4710","35.01667_-76.98083",171
"4711","35.055_-76.96111",171
"4714","35.0325_-76.98417",171
"4717","34.97111_-76.91806",171
"4718","35.04861_-76.99278",171
"4721","35.03083_-76.98361",171
"4722","35.01889_-76.98",171
"4724","35.06944_-76.99139",171
"4725","35.05389_-76.95639",171
"4726","35.0575_-76.95167",171
"4727","35.05944_-77.00194",171
"4732","35.055_-76.96028",171
"4733","35.06472_-76.98694",171
"4736","35.05778_-76.95083",171
"4739","35.05972_-77.00222",171
"4740","34.98222_-76.93889",171
"4744","35.08444_-77.02417",171
"4745","35.03056_-76.98417",171
"4746","34.99472_-76.96056",171
"4749","35.01167_-76.97833",171
"4750","35.06444_-76.97139",171
"4751","35.07_-76.99333",171
"4753","35.03_-76.92944",171
"4754","35.04917_-76.99167",171
"4759","34.97694_-76.93722",171
"4763","35.05528_-76.95972",171
"4764","35.05861_-77.00111",171
"4767","35.08444_-77.02306",171
"4768","35.02333_-76.98139",171
"4770","34.96472_-76.90806",171
"4775","34.97306_-76.93056",171
"4778","35.05528_-76.99667",171
"4779","35.06917_-76.99139",171
"4782","35.05556_-76.97444",171
"4784","35.01694_-76.97861",171
"5290","35.03389_-76.98611",171
"5291","35.05778_-76.95278",171
"5292","35.06694_-76.98694",171
"5294","35.02056_-76.98278",171
"5298","35.08306_-76.98639",171
"5299","35.06028_-76.95111",171
"5301","35.0675_-76.98583",171
"5302","35.04639_-76.93861",171
"5306","35.02722_-76.98417",171
"5307","34.98917_-76.94972",171
"5308","35.05917_-77.00417",171
"5311","34.98056_-76.94028",171
"5312","35.02278_-76.98306",171
"5314","35.08639_-77.00278",171
"5316","35.01194_-76.98028",171
"5319","35.04222_-76.98694",171
"5321","35.04722_-76.99306",171
"5324","35.04639_-76.93833",171
