"","lat_lon","gridID"
"29096","33.934_-78.362",3
"29097","33.917_-78.36",3
"5908","33.89972_-78.02528",5
"6189","33.88722_-77.99222",5
"6554","33.89806_-78.02833",5
"7317","33.905_-78.02972",5
"7928","33.90722_-77.99722",5
"8118","33.9125_-78.00417",5
"8772","33.91194_-78.00028",5
"10357","33.88889_-77.99167",5
"12586","33.92639_-77.9975",5
"12678","33.91111_-78.00556",5
"12959","33.9075_-78.00639",5
"12989","33.90611_-78.03028",5
"13081","33.88361_-77.99417",5
"13092","33.92667_-77.99722",5
"13134","33.90583_-78.03056",5
"13433","33.89861_-78.02389",5
"13434","33.89972_-78.02639",5
"13692","33.92556_-77.99917",5
"13693","33.92833_-77.99556",5
"13720","33.90611_-77.99167",5
"13721","33.90611_-77.99139",5
"13883","33.91917_-78.01167",5
"13884","33.92139_-78.00694",5
"14044","33.90944_-78.03444",5
"14045","33.90694_-78.03083",5
"14344","33.90806_-78.03306",5
"14345","33.90722_-78.03194",5
"14513","33.89806_-78.02722",5
"14514","33.89861_-78.02694",5
"14792","33.9075_-78.0325",5
"14983","33.91083_-78.03472",5
"15072","33.90917_-77.99528",5
"15073","33.90861_-77.99556",5
"15094","33.89917_-78.02583",5
"15095","33.89917_-78.02361",5
"15239","33.88_-78.00361",5
"15240","33.87694_-77.99694",5
"20548","33.89972_-78.0253",5
"20801","33.88722_-77.9922",5
"21110","33.89806_-78.0283",5
"21790","33.905_-78.0297",5
"22339","33.90722_-77.9972",5
"22510","33.9125_-78.0042",5
"23106","33.91194_-78.0003",5
"24489","33.88889_-77.9917",5
"26580","33.91111_-78.0056",5
"26827","33.9075_-78.0064",5
"26853","33.90611_-78.0303",5
"26933","33.88361_-77.9942",5
"26944","33.92667_-77.9972",5
"26984","33.90583_-78.0306",5
"27241","33.89861_-78.0239",5
"27242","33.89972_-78.0264",5
"27474","33.92556_-77.9992",5
"27475","33.92833_-77.9956",5
"27499","33.90611_-77.9917",5
"27500","33.90611_-77.9914",5
"27638","33.91917_-78.0117",5
"27639","33.92139_-78.0069",5
"27784","33.90944_-78.0344",5
"27785","33.90694_-78.0308",5
"28057","33.90806_-78.0331",5
"28058","33.90722_-78.0319",5
"28204","33.89806_-78.0272",5
"28205","33.89861_-78.0269",5
"28622","33.91083_-78.0347",5
"28702","33.90917_-77.9953",5
"28703","33.90861_-77.9956",5
"28722","33.89917_-78.0258",5
"28723","33.89917_-78.0236",5
"28850","33.88_-78.0036",5
"28851","33.87694_-77.9969",5
"5540","33.935_-77.97444",6
"6051","33.90917_-77.9825",6
"6831","33.92222_-77.97556",6
"6907","33.9225_-77.96861",6
"7209","33.88278_-77.98889",6
"7210","33.91_-77.97944",6
"7974","33.92194_-77.97417",6
"8125","33.88472_-77.98361",6
"8284","33.89139_-77.99",6
"8771","33.93417_-77.98917",6
"9337","33.92056_-77.97083",6
"9338","33.94_-77.98639",6
"10356","33.90944_-77.96806",6
"11430","33.94139_-77.98639",6
"12721","33.88333_-77.985",6
"12895","33.93861_-77.98833",6
"13044","33.91361_-77.975",6
"13368","33.88111_-77.98833",6
"13369","33.88139_-77.98917",6
"13405","33.94361_-77.94861",6
"13644","33.91417_-77.97194",6
"13645","33.91361_-77.96833",6
"14227","33.94444_-77.9475",6
"14228","33.94611_-77.94806",6
"14275","33.91722_-77.97667",6
"14276","33.92028_-77.97667",6
"14400","33.94639_-77.94833",6
"14401","33.94306_-77.94778",6
"14405","33.91417_-77.97083",6
"14406","33.91361_-77.96917",6
"14657","33.94611_-77.94833",6
"14845","33.91639_-77.97611",6
"14846","33.91639_-77.97639",6
"14865","33.94611_-77.94889",6
"14866","33.94528_-77.94944",6
"15213","33.91167_-77.96639",6
"15214","33.90889_-77.96306",6
"20224","33.935_-77.9744",6
"21351","33.92222_-77.9756",6
"21425","33.9225_-77.9686",6
"21695","33.88278_-77.9889",6
"21696","33.91_-77.9794",6
"22380","33.92194_-77.9742",6
"22515","33.88472_-77.9836",6
"23105","33.93417_-77.9892",6
"23596","33.92056_-77.9708",6
"23597","33.94_-77.9864",6
"24488","33.90944_-77.9681",6
"25463","33.94139_-77.9864",6
"26772","33.93861_-77.9883",6
"27188","33.88111_-77.9883",6
"27189","33.88139_-77.9892",6
"27219","33.94361_-77.9486",6
"27432","33.91417_-77.9719",6
"27433","33.91361_-77.9683",6
"27951","33.94611_-77.9481",6
"27993","33.91722_-77.9767",6
"27994","33.92028_-77.9767",6
"28108","33.94639_-77.9483",6
"28109","33.94306_-77.9478",6
"28113","33.91417_-77.9708",6
"28114","33.91361_-77.9692",6
"28329","33.94611_-77.9483",6
"28500","33.91639_-77.9761",6
"28501","33.91639_-77.9764",6
"28517","33.94611_-77.9489",6
"28518","33.94528_-77.9494",6
"28825","33.91167_-77.9664",6
"28826","33.90889_-77.9631",6
"29095","33.956_-78.364",23
"29103","33.972_-78.379",23
"5497","34.06667_-77.93056",26
"5575","33.99222_-77.92472",26
"5576","33.99111_-77.93889",26
"5609","34.06306_-77.92278",26
"5668","34.07333_-77.94111",26
"5844","34.08667_-77.94444",26
"5875","34.04583_-77.92389",26
"5877","34.05056_-77.93556",26
"5909","33.94833_-77.94861",26
"5941","33.98889_-77.92722",26
"6045","34.005_-77.92333",26
"6046","34.04694_-77.93611",26
"6093","34.04056_-77.93333",26
"6128","34.03278_-77.91917",26
"6154","34.06333_-77.92944",26
"6164","33.98667_-77.92167",26
"6205","34.04222_-77.94306",26
"6247","34.07444_-77.92417",26
"6299","34.00306_-77.93083",26
"6300","33.97278_-77.94",26
"6329","34.06083_-77.92083",26
"6330","34.07694_-77.94",26
"6384","34.03806_-77.91944",26
"6385","34.06806_-77.94111",26
"6446","33.99111_-77.93972",26
"6447","33.99528_-77.92278",26
"6475","34.06306_-77.9325",26
"6538","34.06278_-77.94056",26
"6545","34.00222_-77.93806",26
"6546","33.98_-77.95444",26
"6598","34.06556_-77.92889",26
"6600","33.97528_-77.94083",26
"6601","33.95444_-77.97944",26
"6667","34.06722_-77.94139",26
"6703","34.04417_-77.93639",26
"6707","34.06194_-77.92222",26
"6741","34.03611_-77.94306",26
"6742","33.97667_-77.95639",26
"6808","34.04556_-77.945",26
"6845","34.07361_-77.92444",26
"6906","33.99722_-77.93917",26
"6942","33.97167_-77.92417",26
"6943","34.03306_-77.94389",26
"6982","34.04389_-77.93333",26
"6983","34.0025_-77.91972",26
"6998","33.99361_-77.93333",26
"6999","33.96694_-77.93611",26
"7058","34.05083_-77.94361",26
"7087","34.07778_-77.94139",26
"7121","34.08111_-77.94111",26
"7202","34.06389_-77.92278",26
"7203","34.06861_-77.94167",26
"7263","33.96444_-77.95583",26
"7282","34.00333_-77.93083",26
"7316","33.95361_-77.97306",26
"7373","34.08972_-77.92556",26
"7378","33.96972_-77.955",26
"7416","34.05417_-77.94222",26
"7472","34.06278_-77.94111",26
"7473","34.04722_-77.92222",26
"7480","33.99722_-77.9325",26
"7524","34.04139_-77.92222",26
"7548","33.96278_-77.95694",26
"7555","33.98944_-77.93944",26
"7619","33.96611_-77.97056",26
"7620","34.0225_-77.91889",26
"7658","34.08472_-77.94333",26
"7726","33.99806_-77.93167",26
"7727","33.96_-77.95778",26
"7738","34.00417_-77.93639",26
"7739","34.02639_-77.93389",26
"7841","34.085_-77.92361",26
"7858","34.06222_-77.94111",26
"7893","33.99083_-77.93722",26
"7894","34.04667_-77.93333",26
"7927","33.95528_-77.9775",26
"7975","34.00333_-77.9375",26
"8011","33.96556_-77.97083",26
"8046","34.07667_-77.92556",26
"8088","34.05944_-77.92056",26
"8089","33.99389_-77.93444",26
"8190","34.00417_-77.93667",26
"8191","33.9925_-77.92528",26
"8279","34.04444_-77.92333",26
"8287","34.02917_-77.94361",26
"8302","33.99306_-77.93444",26
"8306","34.05806_-77.91972",26
"8354","34.07278_-77.92528",26
"8449","34.00361_-77.92",26
"8450","33.97194_-77.93056",26
"8549","34.04944_-77.93194",26
"8550","34.08028_-77.94167",26
"8568","34.07694_-77.925",26
"8650","34.04528_-77.93333",26
"8651","34.0675_-77.92528",26
"8670","34.05222_-77.94278",26
"8671","34.04667_-77.92194",26
"8706","34.02361_-77.92889",26
"8707","33.9975_-77.92194",26
"8740","34.00778_-77.91889",26
"8741","34.04111_-77.92139",26
"8803","34.08528_-77.925",26
"8865","33.99778_-77.93167",26
"8866","34.01528_-77.91889",26
"8907","34.07611_-77.94139",26
"8950","33.99111_-77.93583",26
"8995","34.05556_-77.94139",26
"9075","34.08167_-77.94",26
"9110","33.99444_-77.9225",26
"9111","33.96611_-77.93694",26
"9170","34.06889_-77.97472",26
"9251","34.04611_-77.93361",26
"9252","34.06444_-77.94139",26
"9366","34.04694_-77.93389",26
"9512","34.03222_-77.91972",26
"9513","34.05056_-77.94389",26
"9544","34.04556_-77.92222",26
"9592","34.03639_-77.91889",26
"9593","34_-77.93778",26
"9652","34.06806_-77.94083",26
"9653","34.02_-77.92917",26
"9701","33.99528_-77.93361",26
"9702","34.01167_-77.91806",26
"9744","33.97972_-77.9225",26
"9784","34.06083_-77.92056",26
"9785","34.04111_-77.92222",26
"9846","34.03944_-77.91972",26
"9847","34.00167_-77.93722",26
"9911","34.08778_-77.92389",26
"9932","33.99972_-77.93222",26
"9933","33.95528_-77.96639",26
"9970","34.03917_-77.92",26
"9971","34.01306_-77.91694",26
"10052","34.03194_-77.91944",26
"10053","34.0125_-77.91722",26
"10147","34.02056_-77.93194",26
"10148","34.04083_-77.92139",26
"10189","33.97194_-77.96528",26
"10190","34.06222_-77.94056",26
"10209","33.96556_-77.9375",26
"10210","33.99528_-77.93306",26
"10261","33.99833_-77.92056",26
"10262","34.01917_-77.92833",26
"10311","34.045_-77.92222",26
"10383","34.06306_-77.94194",26
"10450","34.05028_-77.94417",26
"10451","34.0025_-77.93694",26
"10553","34.00083_-77.93167",26
"10623","34.0825_-77.925",26
"10667","33.97861_-77.92333",26
"10717","34.08694_-77.94083",26
"10730","34.04583_-77.94472",26
"10731","34.00889_-77.91889",26
"10810","34.005_-77.93361",26
"10811","34.07444_-77.92583",26
"10864","34.07472_-77.91583",26
"10910","34.04278_-77.92306",26
"10911","33.99361_-77.93389",26
"10971","33.95722_-77.96833",26
"10972","34.02_-77.93",26
"11004","34.04139_-77.92167",26
"11034","34.05361_-77.9425",26
"11065","34.065_-77.92278",26
"11103","33.96583_-77.95889",26
"11153","34.03222_-77.91944",26
"11191","34.05528_-77.91917",26
"11237","34.03194_-77.91889",26
"11246","33.99389_-77.93417",26
"11276","34.01917_-77.92889",26
"11285","34.06861_-77.92528",26
"11390","34.07389_-77.94056",26
"11392","34.0875_-77.92417",26
"11419","34.04389_-77.9325",26
"11434","34.01944_-77.92917",26
"11512","34.075_-77.94083",26
"11517","34.02556_-77.91667",26
"11550","34.04_-77.92056",26
"11580","34.02444_-77.9175",26
"11585","34.07194_-77.92528",26
"11617","33.95389_-77.96778",26
"11628","34.04306_-77.94444",26
"11643","34.0875_-77.92333",26
"11650","33.99639_-77.93333",26
"11669","34.07472_-77.94083",26
"11726","33.99972_-77.91972",26
"11784","34.0325_-77.98611",26
"11812","33.97417_-77.92194",26
"11863","33.99694_-77.9325",26
"11903","34.07306_-77.925",26
"11945","33.96389_-77.95611",26
"11966","34.00167_-77.98583",26
"11991","34.06861_-77.94111",26
"12047","34.05806_-77.91917",26
"12075","34.06778_-77.92472",26
"12103","34.00167_-77.9375",26
"12150","34.05917_-77.92028",26
"12197","33.95444_-77.96639",26
"12308","34.00056_-77.93167",26
"12309","33.96_-77.95722",26
"12315","34.06056_-77.92056",26
"12338","34.00833_-77.91722",26
"12414","34.04611_-77.94528",26
"12438","34.08639_-77.94083",26
"12502","34.07361_-77.92472",26
"12508","33.96778_-77.95528",26
"12534","34.02639_-77.85167",26
"12569","33.9975_-77.93833",26
"12618","33.95222_-77.97444",26
"12622","34.08944_-77.92528",26
"12639","34.065_-77.92306",26
"12690","34.05361_-77.94222",26
"12803","33.95278_-77.97389",26
"12843","33.97167_-77.92083",26
"12852","34.04417_-77.9325",26
"13000","34.04694_-77.94528",26
"13014","34.07194_-77.93139",26
"13034","34.05028_-77.94361",26
"13185","34.03611_-77.92667",26
"13218","34.03278_-77.91944",26
"13277","33.98083_-77.92139",26
"13320","34.00167_-77.93139",26
"13321","34.00639_-77.93167",26
"13333","34.02361_-77.91889",26
"13334","34.02083_-77.92917",26
"13349","33.96472_-77.93944",26
"13350","33.95_-77.93833",26
"13404","33.94722_-77.94889",26
"13492","34.04194_-77.92194",26
"13493","34.04444_-77.9225",26
"13525","34.02_-77.91917",26
"13526","34.02_-77.91972",26
"13529","33.97194_-77.92667",26
"13530","33.97306_-77.92639",26
"13551","34.00917_-77.91667",26
"13552","34.00722_-77.9175",26
"13590","33.99444_-77.93389",26
"13591","33.99222_-77.935",26
"13611","33.98861_-77.92222",26
"13612","33.98778_-77.92333",26
"13623","33.95361_-77.96833",26
"13624","33.95417_-77.96639",26
"13733","33.97306_-77.92444",26
"13734","33.97083_-77.92583",26
"13769","34.07361_-77.94139",26
"13770","34.07667_-77.93833",26
"13786","33.96639_-77.93639",26
"13787","33.965_-77.93861",26
"13791","34.00472_-77.93083",26
"13792","34.00667_-77.93333",26
"13850","33.94806_-77.98278",26
"13851","33.94778_-77.98222",26
"13900","34.04944_-77.93306",26
"13901","34.04833_-77.93222",26
"13902","34.07278_-77.92472",26
"13903","34.07556_-77.92444",26
"13935","34.02278_-77.91778",26
"13936","34.01944_-77.91944",26
"13941","33.99944_-77.9375",26
"13942","34.00333_-77.93639",26
"13988","34.04611_-77.945",26
"13989","34.04306_-77.94472",26
"14013","33.95583_-77.96472",26
"14014","33.95778_-77.96222",26
"14055","34.08694_-77.92278",26
"14056","34.08861_-77.92444",26
"14086","34.07528_-77.92472",26
"14087","34.0725_-77.92444",26
"14098","34.06694_-77.92444",26
"14099","34.06389_-77.92389",26
"14176","34.06278_-77.92278",26
"14177","34.06472_-77.92278",26
"14200","33.96944_-77.93389",26
"14201","33.96722_-77.93583",26
"14269","34.06611_-77.92389",26
"14270","34.065_-77.92417",26
"14362","34.085_-77.94028",26
"14363","34.08722_-77.94",26
"14446","34.07528_-77.92444",26
"14511","33.96278_-77.94056",26
"14512","33.96278_-77.94",26
"14624","34.02389_-77.91972",26
"14625","34.02528_-77.92778",26
"14635","34.08861_-77.94111",26
"14636","34.08806_-77.94056",26
"14658","33.94917_-77.95",26
"14679","34.04333_-77.9325",26
"14680","34.04583_-77.93278",26
"14695","34.07306_-77.92472",26
"14696","34.07111_-77.92556",26
"14706","34.04917_-77.94472",26
"14707","34.04806_-77.94528",26
"14749","33.96639_-77.93889",26
"14750","33.96639_-77.93778",26
"14805","33.96278_-77.97444",26
"14806","33.9625_-77.97389",26
"14925","34.00583_-77.93139",26
"14926","34.00417_-77.93083",26
"15044","33.96444_-77.96917",26
"15045","33.96278_-77.97028",26
"15060","34.02111_-77.93",26
"15075","34.00583_-77.93361",26
"15076","34.00722_-77.93028",26
"15117","33.97083_-77.92472",26
"15118","33.97361_-77.92667",26
"15153","33.96139_-77.97194",26
"15154","33.96583_-77.96861",26
"15174","34.04111_-77.92111",26
"15224","33.96278_-77.97056",26
"15225","33.96417_-77.96917",26
"15246","34.0625_-77.92917",26
"15247","34.06167_-77.93",26
"20184","34.06667_-77.9306",26
"20256","33.99222_-77.9247",26
"20257","33.99111_-77.9389",26
"20284","34.06306_-77.9228",26
"20334","34.07333_-77.9411",26
"20491","34.08667_-77.9444",26
"20518","34.04583_-77.9239",26
"20520","34.05056_-77.9356",26
"20549","33.94833_-77.9486",26
"20579","33.98889_-77.9272",26
"20672","34.005_-77.9233",26
"20673","34.04694_-77.9361",26
"20713","34.04056_-77.9333",26
"20744","34.03278_-77.9192",26
"20768","34.06333_-77.9294",26
"20778","33.98667_-77.9217",26
"20815","34.04222_-77.9431",26
"20853","34.07444_-77.9242",26
"20897","34.00306_-77.9308",26
"20921","34.06083_-77.9208",26
"20969","34.03806_-77.9194",26
"20970","34.06806_-77.9411",26
"21023","33.99111_-77.9397",26
"21024","33.99528_-77.9228",26
"21094","34.06278_-77.9406",26
"21101","34.00222_-77.9381",26
"21102","33.98_-77.9544",26
"21148","34.06556_-77.9289",26
"21150","33.97528_-77.9408",26
"21151","33.95444_-77.9794",26
"21208","34.06722_-77.9414",26
"21242","34.04417_-77.9364",26
"21244","34.06194_-77.9222",26
"21276","34.03611_-77.9431",26
"21277","33.97667_-77.9564",26
"21364","34.07361_-77.9244",26
"21424","33.99722_-77.9392",26
"21457","33.97167_-77.9242",26
"21458","34.03306_-77.9439",26
"21488","34.04389_-77.9333",26
"21489","34.0025_-77.9197",26
"21501","33.99361_-77.9333",26
"21502","33.96694_-77.9361",26
"21555","34.05083_-77.9436",26
"21581","34.07778_-77.9414",26
"21613","34.08111_-77.9411",26
"21688","34.06389_-77.9228",26
"21689","34.06861_-77.9417",26
"21744","33.96444_-77.9558",26
"21759","34.00333_-77.9308",26
"21789","33.95361_-77.9731",26
"21840","34.08972_-77.9256",26
"21878","34.05417_-77.9422",26
"21927","34.06278_-77.9411",26
"21928","34.04722_-77.9222",26
"21973","34.04139_-77.9222",26
"21996","33.96278_-77.9569",26
"22003","33.98944_-77.9394",26
"22062","33.96611_-77.9706",26
"22063","34.0225_-77.9189",26
"22093","34.08472_-77.9433",26
"22156","33.99806_-77.9317",26
"22157","33.96_-77.9578",26
"22167","34.00417_-77.9364",26
"22168","34.02639_-77.9339",26
"22258","34.085_-77.9236",26
"22274","34.06222_-77.9411",26
"22307","33.99083_-77.9372",26
"22308","34.04667_-77.9333",26
"22412","33.96556_-77.9708",26
"22444","34.07667_-77.9256",26
"22482","34.05944_-77.9206",26
"22483","33.99389_-77.9344",26
"22578","34.00417_-77.9367",26
"22579","33.9925_-77.9253",26
"22658","34.04444_-77.9233",26
"22664","34.02917_-77.9436",26
"22677","33.99306_-77.9344",26
"22681","34.05806_-77.9197",26
"22720","34.07278_-77.9253",26
"22813","33.97194_-77.9306",26
"22903","34.04944_-77.9319",26
"22904","34.08028_-77.9417",26
"22994","34.04528_-77.9333",26
"22995","34.0675_-77.9253",26
"23011","34.05222_-77.9428",26
"23012","34.04667_-77.9219",26
"23044","34.02361_-77.9289",26
"23045","33.9975_-77.9219",26
"23075","34.00778_-77.9189",26
"23076","34.04111_-77.9214",26
"23187","33.99778_-77.9317",26
"23188","34.01528_-77.9189",26
"23225","34.07611_-77.9414",26
"23261","33.99111_-77.9358",26
"23299","34.05556_-77.9414",26
"23405","33.96611_-77.9369",26
"23457","34.06889_-77.9747",26
"23526","34.04611_-77.9336",26
"23527","34.06444_-77.9414",26
"23622","34.04694_-77.9339",26
"23750","34.03222_-77.9197",26
"23751","34.05056_-77.9439",26
"23776","34.04556_-77.9222",26
"23819","34.03639_-77.9189",26
"23820","34_-77.9378",26
"23871","34.06806_-77.9408",26
"23872","34.02_-77.9292",26
"23911","33.99528_-77.9336",26
"23912","34.01167_-77.9181",26
"23981","34.06083_-77.9206",26
"23982","34.04111_-77.9222",26
"24039","34.03944_-77.9197",26
"24040","34.00167_-77.9372",26
"24099","34.08778_-77.9239",26
"24118","33.99972_-77.9322",26
"24119","33.95528_-77.9664",26
"24152","34.01306_-77.9169",26
"24226","34.03194_-77.9194",26
"24227","34.0125_-77.9172",26
"24306","34.02056_-77.9319",26
"24307","34.04083_-77.9214",26
"24343","33.97194_-77.9653",26
"24344","34.06222_-77.9406",26
"24359","33.99528_-77.9331",26
"24402","33.99833_-77.9206",26
"24403","34.01917_-77.9283",26
"24448","34.045_-77.9222",26
"24514","34.06306_-77.9419",26
"24579","34.05028_-77.9442",26
"24580","34.0025_-77.9369",26
"24676","34.00083_-77.9317",26
"24778","33.97861_-77.9233",26
"24826","34.08694_-77.9408",26
"24838","34.04583_-77.9447",26
"24839","34.00889_-77.9189",26
"24907","34.005_-77.9336",26
"24908","34.07444_-77.9258",26
"24956","34.07472_-77.9158",26
"24998","34.04278_-77.9231",26
"24999","33.99361_-77.9339",26
"25056","33.95722_-77.9683",26
"25083","34.04139_-77.9217",26
"25136","34.065_-77.9228",26
"25170","33.96583_-77.9589",26
"25214","34.03222_-77.9194",26
"25246","34.05528_-77.9192",26
"25289","34.03194_-77.9189",26
"25298","33.99389_-77.9342",26
"25326","34.01917_-77.9289",26
"25335","34.06861_-77.9253",26
"25429","34.07389_-77.9406",26
"25431","34.0875_-77.9242",26
"25466","34.01944_-77.9292",26
"25537","34.075_-77.9408",26
"25541","34.02556_-77.9167",26
"25572","34.04_-77.9206",26
"25606","34.07194_-77.9253",26
"25635","33.95389_-77.9678",26
"25644","34.04306_-77.9444",26
"25658","34.0875_-77.9233",26
"25664","33.99639_-77.9333",26
"25680","34.07472_-77.9408",26
"25729","33.99972_-77.9197",26
"25779","34.0325_-77.9861",26
"25803","33.97417_-77.9219",26
"25921","33.96389_-77.9561",26
"25942","34.00167_-77.9858",26
"25963","34.06861_-77.9411",26
"26015","34.05806_-77.9192",26
"26042","34.06778_-77.9247",26
"26103","34.05917_-77.9203",26
"26144","33.95444_-77.9664",26
"26246","34.00056_-77.9317",26
"26247","33.96_-77.9572",26
"26252","34.06056_-77.9206",26
"26275","34.00833_-77.9172",26
"26341","34.04611_-77.9453",26
"26360","34.08639_-77.9408",26
"26416","34.07361_-77.9247",26
"26422","33.96778_-77.9553",26
"26446","34.02639_-77.8517",26
"26477","33.9975_-77.9383",26
"26522","33.95222_-77.9744",26
"26526","34.08944_-77.9253",26
"26543","34.065_-77.9231",26
"26591","34.05361_-77.9422",26
"26692","33.95278_-77.9739",26
"26729","33.97167_-77.9208",26
"26862","34.04694_-77.9453",26
"26872","34.07194_-77.9314",26
"26891","34.05028_-77.9436",26
"27029","34.03611_-77.9267",26
"27058","34.03278_-77.9194",26
"27108","33.98083_-77.9214",26
"27147","34.00167_-77.9314",26
"27148","34.00639_-77.9317",26
"27157","34.02361_-77.9189",26
"27158","34.02083_-77.9292",26
"27172","33.96472_-77.9394",26
"27173","33.95_-77.9383",26
"27218","33.94722_-77.9489",26
"27296","34.04194_-77.9219",26
"27322","34.02_-77.9192",26
"27323","34.02_-77.9197",26
"27326","33.97194_-77.9267",26
"27327","33.97306_-77.9264",26
"27347","34.00917_-77.9167",26
"27380","33.99444_-77.9339",26
"27399","33.98861_-77.9222",26
"27400","33.98778_-77.9233",26
"27411","33.95361_-77.9683",26
"27412","33.95417_-77.9664",26
"27511","33.97306_-77.9244",26
"27512","33.97083_-77.9258",26
"27543","34.07361_-77.9414",26
"27544","34.07667_-77.9383",26
"27557","33.96639_-77.9364",26
"27558","33.965_-77.9386",26
"27561","34.00472_-77.9308",26
"27562","34.00667_-77.9333",26
"27608","33.94806_-77.9828",26
"27609","33.94778_-77.9822",26
"27654","34.04944_-77.9331",26
"27655","34.04833_-77.9322",26
"27656","34.07278_-77.9247",26
"27657","34.07556_-77.9244",26
"27688","34.02278_-77.9178",26
"27689","34.01944_-77.9194",26
"27694","34.00333_-77.9364",26
"27734","34.04306_-77.9447",26
"27756","33.95583_-77.9647",26
"27757","33.95778_-77.9622",26
"27795","34.08694_-77.9228",26
"27796","34.08861_-77.9244",26
"27820","34.07528_-77.9247",26
"27821","34.0725_-77.9244",26
"27831","34.06694_-77.9244",26
"27832","34.06389_-77.9239",26
"27904","34.06278_-77.9228",26
"27905","34.06472_-77.9228",26
"27926","33.96944_-77.9339",26
"27927","33.96722_-77.9358",26
"27988","34.06611_-77.9239",26
"27989","34.065_-77.9242",26
"28074","34.085_-77.9403",26
"28146","34.07528_-77.9244",26
"28203","33.96278_-77.9406",26
"28299","34.02389_-77.9197",26
"28300","34.02528_-77.9278",26
"28308","34.08861_-77.9411",26
"28309","34.08806_-77.9406",26
"28349","34.04583_-77.9328",26
"28364","34.07306_-77.9247",26
"28365","34.07111_-77.9256",26
"28375","34.04917_-77.9447",26
"28376","34.04806_-77.9453",26
"28412","33.96639_-77.9389",26
"28413","33.96639_-77.9378",26
"28464","33.96278_-77.9744",26
"28465","33.9625_-77.9739",26
"28571","34.00583_-77.9314",26
"28572","34.00417_-77.9308",26
"28677","33.96444_-77.9692",26
"28678","33.96278_-77.9703",26
"28705","34.00583_-77.9336",26
"28706","34.00722_-77.9303",26
"28744","33.97083_-77.9247",26
"28745","33.97361_-77.9267",26
"28770","33.96139_-77.9719",26
"28771","33.96583_-77.9686",26
"28790","34.04111_-77.9211",26
"28835","33.96278_-77.9706",26
"28836","33.96417_-77.9692",26
"28856","34.0625_-77.9292",26
"28922","34.04333_-77.93806",26
"29098","33.982_-77.922",26
"5496","34.10667_-77.92972",46
"5610","34.10972_-77.94639",46
"5669","34.10694_-77.92889",46
"5876","34.14917_-77.96139",46
"5942","34.09333_-77.92583",46
"5997","34.11556_-77.945",46
"5998","34.11278_-77.94444",46
"6050","34.09639_-77.92972",46
"6098","34.09722_-77.93972",46
"6204","34.14222_-77.95611",46
"6248","34.12556_-77.92944",46
"6356","34.09472_-77.92667",46
"6357","34.15722_-77.94444",46
"6476","34.10889_-77.9475",46
"6537","34.09917_-77.92639",46
"6551","34.11167_-77.92917",46
"6599","34.09111_-77.92583",46
"6680","34.10083_-77.93278",46
"6702","34.09806_-77.94028",46
"6708","34.10333_-77.92556",46
"6807","34.10806_-77.93194",46
"6867","34.13806_-77.93889",46
"6868","34.11333_-77.94167",46
"7057","34.13889_-77.95694",46
"7088","34.13167_-77.95472",46
"7122","34.14194_-77.9575",46
"7248","34.165_-77.95694",46
"7292","34.125_-77.95222",46
"7355","34.15139_-77.94417",46
"7364","34.10167_-77.94722",46
"7417","34.12417_-77.92583",46
"7525","34.09444_-77.92667",46
"7652","34.13722_-77.93583",46
"7697","34.13889_-77.95639",46
"7698","34.12056_-77.95139",46
"7783","34.11389_-77.9425",46
"7784","34.11361_-77.9325",46
"7842","34.10556_-77.92972",46
"7859","34.13028_-77.95472",46
"8016","34.09111_-77.94528",46
"8047","34.14639_-77.95972",46
"8159","34.155_-77.96528",46
"8160","34.15528_-77.94417",46
"8222","34.11611_-77.92778",46
"8223","34.13194_-77.92889",46
"8246","34.12778_-77.95306",46
"8353","34.13861_-77.95722",46
"8405","34.1575_-77.94389",46
"8406","34.11306_-77.94194",46
"8442","34.12306_-77.93167",46
"8443","34.11167_-77.92722",46
"8498","34.12694_-77.92583",46
"8499","34.12583_-77.92583",46
"8569","34.12472_-77.95139",46
"8829","34.09167_-77.925",46
"8830","34.1125_-77.94167",46
"8893","34.16278_-77.95333",46
"8894","34.13944_-77.9575",46
"8906","34.13528_-77.95556",46
"8994","34.09778_-77.94028",46
"9053","34.09278_-77.94167",46
"9054","34.10389_-77.94806",46
"9074","34.13611_-77.93472",46
"9155","34.16361_-77.9525",46
"9156","34.15278_-77.94389",46
"9169","34.12694_-77.92639",46
"9216","34.16222_-77.96806",46
"9217","34.14722_-77.96111",46
"9288","34.13111_-77.955",46
"9289","34.14778_-77.96111",46
"9365","34.1075_-77.8975",46
"9382","34.09806_-77.92944",46
"9383","34.12667_-77.92611",46
"9444","34.12528_-77.94306",46
"9445","34.14528_-77.94417",46
"9484","34.15361_-77.94444",46
"9485","34.14472_-77.945",46
"9545","34.10333_-77.94806",46
"9577","34.12778_-77.94389",46
"9713","34.125_-77.945",46
"9714","34.14194_-77.95778",46
"9842","34.1575_-77.95083",46
"9843","34.09667_-77.92972",46
"9982","34.15056_-77.94639",46
"9983","34.13306_-77.95472",46
"10044","34.13028_-77.92833",46
"10045","34.10861_-77.94778",46
"10107","34.135_-77.9325",46
"10108","34.15139_-77.94444",46
"10289","34.15611_-77.96583",46
"10290","34.16056_-77.9525",46
"10310","34.10472_-77.92556",46
"10368","34.15639_-77.96472",46
"10369","34.11861_-77.95111",46
"10382","34.09722_-77.92972",46
